pose,regime,condition,k,stamp,reason,abort,exact,cam_range_m,tru_lat_m,tru_range_m,face_u0,face_u1,face_v0,face_v1,face_frac_plane_roi,valid_frac,seg_ok,refused,candidates,in_window,inlier_frac,roi_u0,roi_u1,roi_v0,roi_v1,seg_width_m,seg_height_m,seg_yaw_rad,t_decode_s,t_classify_s,mast_q_m,mast_stamp,mask_stale,tag_u,tag_v,tag_range_m,tag_face_range_m,tag_lateral_m,tag_z_m,tag_stale,reason_wired,abort_wired,seg_ok_wired,refused_wired,seg_width_wired_m,seg_yaw_wired_rad,t_classify_wired_s
approach_1.00m,close,pallet_absent,2,397.256000,pallet_absent,1,1,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0,candidate_falls_away_like_a_floor,3,1381,1.000000,,,,,,,,0.012045,0.059670,-0.000000,397.438000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.051652
approach_1.00m,close,pallet_absent,3,397.322000,pallet_absent,1,1,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0,candidate_falls_away_like_a_floor,3,1382,1.000000,,,,,,,,0.012901,0.062497,-0.000000,397.440000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.057422
approach_1.00m,close,pallet_absent,4,397.388000,pallet_absent,1,1,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0,candidate_falls_away_like_a_floor,3,1384,1.000000,,,,,,,,0.012135,0.060473,-0.000000,397.442000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.053243
approach_1.00m,close,pallet_absent,5,397.454000,pallet_absent,1,1,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0,candidate_falls_away_like_a_floor,3,1382,1.000000,,,,,,,,0.012291,0.060430,-0.000000,397.472000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.059562
approach_1.00m,close,pallet_absent,6,397.520000,pallet_absent,1,1,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0,candidate_falls_away_like_a_floor,3,1384,1.000000,,,,,,,,0.011562,0.061878,-0.000000,397.538000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.058000
approach_1.00m,close,pallet_absent,7,397.586000,pallet_absent,1,1,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0,candidate_falls_away_like_a_floor,3,1385,1.000000,,,,,,,,0.014275,0.054900,-0.000000,397.602000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.057750
approach_1.00m,close,pallet_absent,8,397.652000,pallet_absent,1,1,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0,candidate_falls_away_like_a_floor,3,1385,1.000000,,,,,,,,0.011295,0.062791,-0.000000,397.680000,0,241.727775,112.893897,1.858311,1.038311,-0.399355,1.721239,0,pallet_absent,1,0,candidate_falls_away_like_a_floor,,,0.101318
approach_1.00m,close,pallet_absent,9,397.718000,pallet_absent,1,1,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0,candidate_falls_away_like_a_floor,3,1386,1.000000,,,,,,,,0.011367,0.067311,-0.000000,397.734000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.053573
approach_1.00m,close,pallet_absent,10,397.784000,pallet_absent,1,1,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0,candidate_falls_away_like_a_floor,3,1385,1.000000,,,,,,,,0.013820,0.061810,-0.000000,397.802000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.054045
approach_1.00m,close,pallet_absent,11,397.850000,pallet_absent,1,1,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0,candidate_falls_away_like_a_floor,3,1384,1.000000,,,,,,,,0.011733,0.058281,-0.000000,397.868000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.056175
approach_1.00m,close,pallet_absent,12,397.916000,pallet_absent,1,1,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0,candidate_falls_away_like_a_floor,3,1382,1.000000,,,,,,,,0.016426,0.059356,-0.000000,397.934000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.054548
approach_1.00m,close,pallet_absent,13,397.982000,pallet_absent,1,1,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0,candidate_falls_away_like_a_floor,3,1380,1.000000,,,,,,,,0.012334,0.063232,-0.000000,398.000000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.065575
approach_1.00m,close,pallet_absent,14,398.048000,pallet_absent,1,1,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0,candidate_falls_away_like_a_floor,3,1383,1.000000,,,,,,,,0.011253,0.066650,-0.000000,398.076000,0,241.729066,112.894876,1.858298,1.038298,-0.399346,1.721230,0,pallet_absent,1,0,candidate_falls_away_like_a_floor,,,0.097613
approach_1.00m,close,pallet_absent,15,398.114000,pallet_absent,1,1,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0,candidate_falls_away_like_a_floor,3,1383,1.000000,,,,,,,,0.010703,0.062458,-0.000000,398.132000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.053932
approach_1.00m,close,pallet_absent,16,398.180000,pallet_absent,1,1,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0,candidate_falls_away_like_a_floor,3,1384,1.000000,,,,,,,,0.015599,0.059825,-0.000000,398.208000,0,241.728085,112.893851,1.858266,1.038266,-0.399344,1.721198,0,pallet_absent,1,0,candidate_falls_away_like_a_floor,,,0.097335
approach_1.00m,close,pallet_absent,17,398.246000,pallet_absent,1,1,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0,candidate_falls_away_like_a_floor,3,1384,1.000000,,,,,,,,0.014265,0.058068,-0.000000,398.262000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.057143
approach_1.00m,close,pallet_absent,18,398.312000,pallet_absent,1,1,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0,candidate_falls_away_like_a_floor,3,1384,1.000000,,,,,,,,0.011422,0.063239,-0.000000,398.340000,0,241.727643,112.892931,1.858329,1.038329,-0.399359,1.721254,0,pallet_absent,1,0,candidate_falls_away_like_a_floor,,,0.095666
approach_1.00m,close,pallet_absent,19,398.378000,pallet_absent,1,1,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0,candidate_falls_away_like_a_floor,3,1382,1.000000,,,,,,,,0.011596,0.060819,-0.000000,398.406000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.059367
approach_1.00m,close,pallet_absent,20,398.444000,pallet_absent,1,1,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0,candidate_falls_away_like_a_floor,3,1385,1.000000,,,,,,,,0.016356,0.061814,-0.000000,398.460000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.056737
approach_1.00m,close,pallet_absent,21,398.510000,pallet_absent,1,1,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0,candidate_falls_away_like_a_floor,3,1384,1.000000,,,,,,,,0.010917,0.065675,-0.000000,398.526000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.057095
approach_1.00m,close,pallet_absent,22,398.576000,pallet_absent,1,1,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0,candidate_falls_away_like_a_floor,3,1385,1.000000,,,,,,,,0.012447,0.060752,-0.000000,398.594000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.053720
approach_1.00m,close,pallet_absent,23,398.642000,pallet_absent,1,1,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0,candidate_falls_away_like_a_floor,3,1384,1.000000,,,,,,,,0.012742,0.060830,-0.000000,398.670000,0,241.728191,112.894949,1.858275,1.038275,-0.399346,1.721209,0,pallet_absent,1,0,candidate_falls_away_like_a_floor,,,0.102186
approach_1.00m,close,pallet_absent,24,398.708000,pallet_absent,1,1,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0,candidate_falls_away_like_a_floor,3,1382,1.000000,,,,,,,,0.010598,0.066773,-0.000000,398.736000,0,241.729284,112.895005,1.858294,1.038294,-0.399345,1.721227,0,pallet_absent,1,0,candidate_falls_away_like_a_floor,,,0.102395
approach_1.00m,close,pallet_absent,25,398.774000,pallet_absent,1,1,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0,candidate_falls_away_like_a_floor,3,1382,1.000000,,,,,,,,0.011457,0.058450,-0.000000,398.792000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.055746
approach_1.00m,close,pallet_absent,26,398.840000,pallet_absent,1,1,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0,candidate_falls_away_like_a_floor,3,1381,1.000000,,,,,,,,0.012007,0.059611,-0.000000,398.868000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.052443
approach_1.00m,close,pallet_absent,27,398.906000,pallet_absent,1,1,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0,candidate_falls_away_like_a_floor,3,1384,1.000000,,,,,,,,0.011410,0.060953,-0.000000,398.924000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.057789
approach_1.00m,close,pallet_absent,28,398.972000,pallet_absent,1,1,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0,candidate_falls_away_like_a_floor,3,1382,1.000000,,,,,,,,0.012051,0.063568,-0.000000,398.988000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.052985
approach_1.00m,close,pallet_absent,29,399.038000,pallet_absent,1,1,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0,candidate_falls_away_like_a_floor,3,1385,1.000000,,,,,,,,0.012107,0.059825,-0.000000,399.054000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.054552
approach_1.00m,close,pallet_rotated,0,418.442000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0,too_few_face_inliers,3,1432,0.377049,,,,,,,,0.015811,0.072049,0.002000,413.876000,1,,,,,,,,none,0,1,,1.211535,0.351354,0.000002
approach_1.00m,close,pallet_rotated,1,418.508000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0,too_few_face_inliers,3,1429,0.344828,,,,,,,,0.014126,0.075922,0.006858,418.738000,0,,,,,,,,pallet_rotated,1,1,,1.209819,0.349885,0.060380
approach_1.00m,close,pallet_rotated,2,418.574000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0,too_few_face_inliers,3,1430,0.344828,,,,,,,,0.013201,0.077288,0.006860,418.740000,0,,,,,,,,pallet_rotated,1,1,,1.209760,0.350787,0.060453
approach_1.00m,close,pallet_rotated,3,418.640000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0,too_few_face_inliers,3,1431,0.392157,,,,,,,,0.016210,0.077117,0.006862,418.742000,0,,,,,,,,pallet_rotated,1,1,,1.205913,0.352358,0.063216
approach_1.00m,close,pallet_rotated,4,418.706000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0,too_few_face_inliers,3,1433,0.423077,,,,,,,,0.012645,0.070700,0.006864,418.744000,0,,,,,,,,pallet_rotated,1,1,,1.206726,0.350711,0.063726
approach_1.00m,close,pallet_rotated,5,418.772000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0,too_few_face_inliers,3,1434,0.338462,,,,,,,,0.013153,0.083130,0.006920,418.800000,0,241.729629,112.894802,1.858238,1.038238,-0.399331,1.721175,0,pallet_rotated,1,1,,1.206507,0.351087,0.058650
approach_1.00m,close,pallet_rotated,6,418.838000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0,candidate_falls_away_like_a_floor,3,1432,1.000000,,,,,,,,0.013384,0.077219,0.006986,418.866000,0,241.727172,112.894364,1.858262,1.038262,-0.399348,1.721194,0,pallet_rotated,1,1,,1.208026,0.351515,0.054187
approach_1.00m,close,pallet_rotated,7,418.904000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0,too_few_face_inliers,3,1432,0.431818,,,,,,,,0.012492,0.080266,0.007042,418.922000,0,,,,,,,,pallet_rotated,1,1,,1.209733,0.350711,0.058790
approach_1.00m,close,pallet_rotated,8,418.970000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0,too_few_face_inliers,3,1431,0.333333,,,,,,,,0.013543,0.075534,0.007106,418.986000,0,,,,,,,,pallet_rotated,1,1,,1.207890,0.350698,0.064260
approach_1.00m,close,pallet_rotated,9,419.036000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0,too_few_face_inliers,3,1431,0.384615,,,,,,,,0.015832,0.075064,0.007172,419.052000,0,,,,,,,,pallet_rotated,1,1,,1.206388,0.352337,0.060241
approach_1.00m,close,pallet_rotated,10,419.102000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0,too_few_face_inliers,3,1435,0.379310,,,,,,,,0.015157,0.072202,0.007240,419.120000,0,,,,,,,,pallet_rotated,1,1,,1.206511,0.351009,0.062555
approach_1.00m,close,pallet_rotated,11,419.168000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0,too_few_face_inliers,3,1432,0.345455,,,,,,,,0.011861,0.085332,0.007306,419.186000,0,,,,,,,,pallet_rotated,1,1,,1.207910,0.352416,0.059584
approach_1.00m,close,pallet_rotated,12,419.234000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0,too_few_face_inliers,3,1430,0.377358,,,,,,,,0.012477,0.074433,0.007372,419.252000,0,,,,,,,,pallet_rotated,1,1,,1.206392,0.351657,0.059414
approach_1.00m,close,pallet_rotated,13,419.300000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0,too_few_face_inliers,3,1432,0.403846,,,,,,,,0.013494,0.076329,0.007438,419.318000,0,,,,,,,,pallet_rotated,1,1,,1.209398,0.350955,0.065729
approach_1.00m,close,pallet_rotated,14,419.366000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0,too_few_face_inliers,3,1432,0.415094,,,,,,,,0.016085,0.077092,0.007514,419.394000,0,241.727770,112.893646,1.858275,1.038275,-0.399347,1.721205,0,pallet_rotated,1,1,,1.207809,0.353847,0.056831
approach_1.00m,close,pallet_rotated,15,419.432000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0,too_few_face_inliers,3,1434,0.381818,,,,,,,,0.014755,0.074368,0.007568,419.448000,0,,,,,,,,pallet_rotated,1,1,,1.206492,0.350437,0.059854
approach_1.00m,close,pallet_rotated,16,419.498000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0,too_few_face_inliers,3,1433,0.344828,,,,,,,,0.016228,0.076519,0.007646,419.526000,0,241.727604,112.894911,1.858245,1.038245,-0.399342,1.721180,0,pallet_rotated,1,1,,1.209441,0.352314,0.053109
approach_1.00m,close,pallet_rotated,17,419.564000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0,too_few_face_inliers,3,1432,0.392157,,,,,,,,0.016454,0.075928,0.007702,419.582000,0,,,,,,,,pallet_rotated,1,1,,1.207603,0.351912,0.063054
approach_1.00m,close,pallet_rotated,18,419.630000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0,too_few_face_inliers,3,1429,0.365385,,,,,,,,0.013034,0.072909,0.007778,419.658000,0,,,,,,,,pallet_rotated,1,1,,1.201366,0.352341,0.060788
approach_1.00m,close,pallet_rotated,19,419.696000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.012339,0.076154,0.007843,419.724000,0,,,,,,,,pallet_rotated,1,1,,1.207224,0.352515,0.059348
approach_1.00m,close,pallet_rotated,20,419.762000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0,candidate_falls_away_like_a_floor,3,1434,1.000000,,,,,,,,0.012619,0.074963,0.007909,419.790000,0,241.728833,112.893017,1.858282,1.038282,-0.399343,1.721211,0,pallet_rotated,1,1,,1.201390,0.351794,0.054269
approach_1.00m,close,pallet_rotated,21,419.828000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0,too_few_face_inliers,3,1433,0.370370,,,,,,,,0.013307,0.077950,0.007975,419.856000,0,241.728098,112.893934,1.858296,1.038296,-0.399350,1.721226,0,pallet_rotated,1,1,,1.207716,0.351466,0.055475
approach_1.00m,close,pallet_rotated,22,419.894000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.012495,0.074552,0.008029,419.910000,0,,,,,,,,pallet_rotated,1,1,,1.207796,0.349610,0.058101
approach_1.00m,close,pallet_rotated,23,419.960000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0,too_few_face_inliers,3,1434,0.344262,,,,,,,,0.013572,0.072207,0.008099,419.980000,0,,,,,,,,pallet_rotated,1,1,,1.214585,0.352002,0.062415
approach_1.00m,close,pallet_rotated,24,420.026000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0,too_few_face_inliers,3,1431,0.434783,,,,,,,,0.014502,0.073149,0.008163,420.044000,0,,,,,,,,pallet_rotated,1,1,,1.208617,0.351460,0.062592
approach_1.00m,close,pallet_rotated,25,420.092000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0,candidate_falls_away_like_a_floor,3,1436,1.000000,,,,,,,,0.016839,0.085597,0.008227,420.108000,0,,,,,,,,pallet_rotated,1,1,,1.206056,0.352239,0.062997
approach_1.00m,close,pallet_rotated,26,420.158000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0,too_few_face_inliers,3,1440,0.448276,,,,,,,,0.012060,0.072153,0.008307,420.188000,0,,,,,,,,pallet_rotated,1,1,,1.205982,0.351847,0.069301
approach_1.00m,close,pallet_rotated,27,420.224000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0,too_few_face_inliers,3,1437,0.470588,,,,,,,,0.015162,0.074260,0.008359,420.240000,0,,,,,,,,pallet_rotated,1,1,,1.199522,0.350574,0.057773
approach_1.00m,close,pallet_rotated,28,420.290000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0,too_few_face_inliers,3,1434,0.388889,,,,,,,,0.014106,0.069859,0.008437,420.318000,0,,,,,,,,pallet_rotated,1,1,,1.207369,0.352937,0.065273
approach_1.00m,close,pallet_rotated,29,420.356000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0,too_few_face_inliers,3,1434,0.446809,,,,,,,,0.017175,0.075296,0.008493,420.374000,0,,,,,,,,pallet_rotated,1,1,,1.201187,0.350246,0.062550
approach_1.00m,close,pallet_shifted,0,440.420000,none,0,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.013801,0.069947,-0.000000,435.888000,1,,,,,,,,none,0,1,,1.209304,-0.000513,0.000003
approach_1.00m,close,pallet_shifted,1,440.486000,none,0,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.013443,0.066973,-0.000000,440.702000,0,,,,,,,,none,0,1,,1.209350,-0.000749,0.067500
approach_1.00m,close,pallet_shifted,2,440.552000,none,0,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.012150,0.068735,-0.000000,440.704000,0,,,,,,,,none,0,1,,1.211363,0.000220,0.068062
approach_1.00m,close,pallet_shifted,3,440.618000,none,0,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.012514,0.069210,-0.000000,440.706000,0,,,,,,,,none,0,1,,1.211493,-0.001290,0.068215
approach_1.00m,close,pallet_shifted,4,440.684000,none,0,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.013176,0.071563,-0.000000,440.708000,0,,,,,,,,none,0,1,,1.209688,0.000383,0.065487
approach_1.00m,close,pallet_shifted,5,440.750000,none,0,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.012475,0.069766,-0.000000,440.768000,0,,,,,,,,none,0,1,,1.209431,-0.000516,0.068944
approach_1.00m,close,pallet_shifted,6,440.816000,none,0,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.011033,0.069323,-0.000000,440.832000,0,,,,,,,,none,0,1,,1.211561,-0.000669,0.067180
approach_1.00m,close,pallet_shifted,7,440.882000,none,0,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.010922,0.069560,-0.000000,440.898000,0,,,,,,,,none,0,1,,1.209847,-0.001760,0.065178
approach_1.00m,close,pallet_shifted,8,440.948000,none,0,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.012143,0.070802,-0.000000,440.966000,0,,,,,,,,none,0,1,,1.209887,0.000063,0.067064
approach_1.00m,close,pallet_shifted,9,441.014000,none,0,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.011736,0.068216,-0.000000,441.042000,0,241.727051,112.894650,1.858231,1.038231,-0.399342,1.721166,0,none,0,1,,1.209587,-0.001662,0.059071
approach_1.00m,close,pallet_shifted,10,441.080000,none,0,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.015992,0.069401,-0.000000,441.110000,0,241.728520,112.894434,1.858256,1.038256,-0.399340,1.721191,0,none,0,1,,1.210238,-0.000780,0.061284
approach_1.00m,close,pallet_shifted,11,441.146000,none,0,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.013790,0.071707,-0.000000,441.164000,0,,,,,,,,none,0,1,,1.209553,-0.000242,0.069369
approach_1.00m,close,pallet_shifted,12,441.212000,none,0,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.013662,0.071507,-0.000000,441.228000,0,,,,,,,,none,0,1,,1.210141,-0.000048,0.066992
approach_1.00m,close,pallet_shifted,13,441.278000,none,0,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.011871,0.069526,-0.000000,441.296000,0,,,,,,,,none,0,1,,1.211631,-0.001349,0.066188
approach_1.00m,close,pallet_shifted,14,441.344000,none,0,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.012896,0.070882,-0.000000,441.360000,0,,,,,,,,none,0,1,,1.209743,-0.000371,0.066760
approach_1.00m,close,pallet_shifted,15,441.410000,none,0,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.012247,0.070550,-0.000000,441.426000,0,,,,,,,,none,0,1,,1.211807,-0.000020,0.070637
approach_1.00m,close,pallet_shifted,16,441.476000,none,0,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.013167,0.073420,-0.000000,441.494000,0,,,,,,,,none,0,1,,1.210189,-0.000788,0.067011
approach_1.00m,close,pallet_shifted,17,441.542000,none,0,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.012474,0.071144,-0.000000,441.572000,0,241.727639,112.895300,1.858261,1.038261,-0.399346,1.721196,0,none,0,1,,1.209725,0.000015,0.067988
approach_1.00m,close,pallet_shifted,18,441.608000,none,0,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.015722,0.081358,-0.000000,441.624000,0,,,,,,,,none,0,1,,1.219149,-0.001098,0.067515
approach_1.00m,close,pallet_shifted,19,441.674000,none,0,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.017316,0.073277,-0.000000,441.702000,0,241.727771,112.895481,1.858299,1.038299,-0.399353,1.721232,0,none,0,1,,1.209549,-0.000960,0.058013
approach_1.00m,close,pallet_shifted,20,441.740000,none,0,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.015857,0.068152,-0.000000,441.758000,0,,,,,,,,none,0,1,,1.209571,0.000622,0.069469
approach_1.00m,close,pallet_shifted,21,441.806000,none,0,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.016023,0.067709,-0.000000,441.834000,0,241.728001,112.893214,1.858281,1.038281,-0.399347,1.721210,0,none,0,1,,1.209712,-0.000700,0.059579
