pose,condition,k,stamp,reason,abort,exact,cam_range_m,tru_lat_m,tru_range_m,face_u0,face_u1,face_v0,face_v1,face_frac_plane_roi,valid_frac,t_decode_s,t_classify_s
approach_1.00m,pocket_blocked,1,1205.426000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.011924,0.064901
approach_1.00m,pocket_blocked,2,1205.492000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.012873,0.065164
approach_1.00m,pocket_blocked,3,1205.558000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.014665,0.064828
approach_1.00m,pocket_blocked,4,1205.624000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.011576,0.062458
approach_1.00m,pocket_blocked,5,1205.690000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.011888,0.065427
approach_1.00m,pocket_blocked,6,1205.756000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.013255,0.068684
approach_1.00m,pocket_blocked,7,1205.822000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.011520,0.064133
approach_1.00m,pocket_blocked,8,1205.888000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.013326,0.066305
approach_1.00m,pocket_blocked,9,1205.954000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.014125,0.065715
approach_1.00m,pocket_blocked,10,1206.020000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.010988,0.062784
approach_1.00m,pocket_blocked,11,1206.086000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.012220,0.064608
approach_1.00m,pocket_blocked,12,1206.152000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.013023,0.063893
approach_1.00m,pocket_blocked,13,1206.218000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.012856,0.063688
approach_1.00m,pocket_blocked,14,1206.284000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.011565,0.063522
approach_1.00m,pocket_blocked,15,1206.350000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.012390,0.064417
approach_1.00m,pocket_blocked,16,1206.416000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.012137,0.066210
approach_1.00m,pocket_blocked,17,1206.482000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.010883,0.062829
approach_1.00m,pocket_blocked,18,1206.548000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.012647,0.065598
approach_1.00m,pocket_blocked,19,1206.614000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.012457,0.073128
approach_1.00m,pocket_blocked,20,1206.680000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.011411,0.065708
approach_1.00m,pocket_blocked,21,1206.746000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.011598,0.070929
approach_1.00m,pocket_blocked,22,1206.812000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.012410,0.065984
approach_1.00m,pocket_blocked,23,1206.878000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.011592,0.062540
approach_1.00m,pocket_blocked,24,1206.944000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.014028,0.065164
approach_1.00m,pocket_blocked,25,1207.010000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.010959,0.064030
approach_1.00m,pocket_blocked,26,1207.076000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.010803,0.064530
approach_1.00m,pocket_blocked,27,1207.142000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.012170,0.064030
approach_1.00m,pocket_blocked,28,1207.208000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.013648,0.063436
approach_1.00m,pocket_blocked,29,1207.274000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.011525,0.065042
approach_1.00m,stringer_in_path,0,1225.622000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.012046,0.063137
approach_1.00m,stringer_in_path,1,1225.688000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.010555,0.067715
approach_1.00m,stringer_in_path,2,1225.754000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.010719,0.067256
approach_1.00m,stringer_in_path,3,1225.820000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.013218,0.063238
approach_1.00m,stringer_in_path,4,1225.886000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.010118,0.063609
approach_1.00m,stringer_in_path,5,1225.952000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.010214,0.064599
approach_1.00m,stringer_in_path,6,1226.018000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.011062,0.066084
approach_1.00m,stringer_in_path,7,1226.084000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.010178,0.064652
approach_1.00m,stringer_in_path,8,1226.150000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.010376,0.064618
approach_1.00m,stringer_in_path,9,1226.216000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.011057,0.065092
approach_1.00m,stringer_in_path,10,1226.282000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.012207,0.064448
approach_1.00m,stringer_in_path,11,1226.348000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.010468,0.064184
approach_1.00m,stringer_in_path,12,1226.414000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.011378,0.070379
approach_1.00m,stringer_in_path,13,1226.480000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.013948,0.066625
approach_1.00m,stringer_in_path,14,1226.546000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.010448,0.068299
approach_1.00m,stringer_in_path,15,1226.612000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.011498,0.067454
approach_1.00m,stringer_in_path,16,1226.678000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.012052,0.063923
approach_1.00m,stringer_in_path,17,1226.744000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.010559,0.063118
approach_1.00m,stringer_in_path,18,1226.810000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.011054,0.068839
approach_1.00m,stringer_in_path,19,1226.876000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.015123,0.064651
approach_1.00m,stringer_in_path,20,1226.942000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.011409,0.065977
approach_1.00m,stringer_in_path,21,1227.008000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.010822,0.065979
approach_1.00m,stringer_in_path,22,1227.074000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.014345,0.064269
approach_1.00m,stringer_in_path,23,1227.140000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.010474,0.064604
approach_1.00m,stringer_in_path,24,1227.206000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.010849,0.064506
approach_1.00m,stringer_in_path,25,1227.272000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.012138,0.062926
approach_1.00m,stringer_in_path,26,1227.338000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.010144,0.064296
approach_1.00m,stringer_in_path,27,1227.404000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.010537,0.062575
approach_1.00m,stringer_in_path,28,1227.470000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.011985,0.065145
approach_1.00m,stringer_in_path,29,1227.536000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.013302,0.066161
