t_sim,gt_x,gt_y,gt_yaw,cmd_v,cmd_w,steer,traction,refusals
16.908,0.132553,-6.750345,-0.000237,0.300000,0.000000,0.000000,0.300000,0
16.928,0.132553,-6.750345,-0.000237,0.300000,0.000000,0.000000,0.300000,0
16.948,0.132553,-6.750345,-0.000237,0.300000,0.000000,0.000000,0.300000,0
16.968,0.147553,-6.750349,-0.000237,0.300000,0.000000,0.000000,0.300000,0
16.988,0.147553,-6.750349,-0.000237,0.300000,0.000000,0.000000,0.300000,0
17.008,0.162553,-6.750353,-0.000238,0.300000,0.000000,0.000000,0.300000,0
17.028,0.162553,-6.750353,-0.000238,0.300000,0.000000,0.000000,0.300000,0
17.048,0.162553,-6.750353,-0.000238,0.300000,0.000000,0.000000,0.300000,0
17.068,0.177553,-6.750357,-0.000239,0.300000,0.000000,0.000000,0.300000,0
17.088,0.177553,-6.750357,-0.000239,0.300000,0.000000,0.000000,0.300000,0
17.108,0.192553,-6.750361,-0.000240,0.300000,0.000000,0.000000,0.300000,0
17.128,0.192553,-6.750361,-0.000240,0.300000,0.000000,0.000000,0.300000,0
17.148,0.192553,-6.750361,-0.000240,0.300000,0.000000,0.000000,0.300000,0
17.168,0.207553,-6.750365,-0.000241,0.300000,0.000000,0.000000,0.300000,0
17.188,0.207553,-6.750365,-0.000241,0.300000,0.000000,0.000000,0.300000,0
17.208,0.222553,-6.750369,-0.000242,0.300000,0.000000,0.000000,0.300000,0
17.228,0.222553,-6.750369,-0.000242,0.300000,0.000000,0.000000,0.300000,0
17.248,0.222553,-6.750369,-0.000242,0.300000,0.000000,0.000000,0.300000,0
17.268,0.237553,-6.750373,-0.000243,0.300000,0.000000,0.000000,0.300000,0
17.288,0.237553,-6.750373,-0.000243,0.300000,0.000000,0.000000,0.300000,0
17.308,0.252553,-6.750377,-0.000244,0.300000,0.000000,0.000000,0.300000,0
17.328,0.252553,-6.750377,-0.000244,0.300000,0.000000,0.000000,0.300000,0
17.348,0.252553,-6.750377,-0.000244,0.300000,0.000000,0.000000,0.300000,0
17.368,0.267553,-6.750381,-0.000245,0.300000,0.000000,0.000000,0.300000,0
17.388,0.267553,-6.750381,-0.000245,0.300000,0.000000,0.000000,0.300000,0
17.408,0.282553,-6.750385,-0.000245,0.300000,0.000000,0.000000,0.300000,0
17.428,0.282553,-6.750385,-0.000245,0.300000,0.000000,0.000000,0.300000,0
17.448,0.282553,-6.750385,-0.000245,0.300000,0.000000,0.000000,0.300000,0
17.468,0.297553,-6.750389,-0.000246,0.300000,0.000000,0.000000,0.300000,0
17.488,0.297553,-6.750389,-0.000246,0.300000,0.000000,0.000000,0.300000,0
17.508,0.312553,-6.750394,-0.000247,0.300000,0.000000,0.000000,0.300000,0
17.528,0.312553,-6.750394,-0.000247,0.300000,0.000000,0.000000,0.300000,0
17.548,0.312553,-6.750394,-0.000247,0.300000,0.000000,0.000000,0.300000,0
17.568,0.327553,-6.750398,-0.000248,0.300000,0.000000,0.000000,0.300000,0
17.588,0.327553,-6.750398,-0.000248,0.300000,0.000000,0.000000,0.300000,0
17.608,0.342553,-6.750402,-0.000249,0.300000,0.000000,0.000000,0.300000,0
17.628,0.342553,-6.750402,-0.000249,0.300000,0.000000,0.000000,0.300000,0
17.648,0.342553,-6.750402,-0.000249,0.300000,0.000000,0.000000,0.300000,0
17.668,0.357553,-6.750406,-0.000249,0.300000,0.000000,0.000000,0.300000,0
17.688,0.357553,-6.750406,-0.000249,0.300000,0.000000,0.000000,0.300000,0
17.708,0.372553,-6.750410,-0.000250,0.300000,0.000000,0.000000,0.300000,0
17.728,0.372553,-6.750410,-0.000250,0.300000,0.000000,0.000000,0.300000,0
17.748,0.372553,-6.750410,-0.000250,0.300000,0.000000,0.000000,0.300000,0
17.768,0.387553,-6.750414,-0.000251,0.300000,0.000000,0.000000,0.300000,0
17.788,0.387553,-6.750414,-0.000251,0.300000,0.000000,0.000000,0.300000,0
17.808,0.402553,-6.750418,-0.000252,0.300000,0.000000,0.000000,0.300000,0
17.828,0.402553,-6.750418,-0.000252,0.300000,0.000000,0.000000,0.300000,0
17.848,0.402553,-6.750418,-0.000252,0.300000,0.000000,0.000000,0.300000,0
17.868,0.417553,-6.750422,-0.000252,0.300000,0.000000,0.000000,0.300000,0
17.888,0.417553,-6.750422,-0.000252,0.300000,0.000000,0.000000,0.300000,0
17.908,0.432553,-6.750427,-0.000253,0.300000,0.000000,0.000000,0.300000,0
17.928,0.432553,-6.750427,-0.000253,0.300000,0.000000,0.000000,0.300000,0
17.948,0.432553,-6.750427,-0.000253,0.300000,0.000000,0.000000,0.300000,0
17.968,0.447553,-6.750431,-0.000254,0.300000,0.000000,0.000000,0.300000,0
17.988,0.447553,-6.750431,-0.000254,0.300000,0.000000,0.000000,0.300000,0
18.008,0.462553,-6.750435,-0.000254,0.300000,0.000000,0.000000,0.300000,0
18.028,0.462553,-6.750435,-0.000254,0.300000,0.000000,0.000000,0.300000,0
