sim_s,truth_x,truth_y,truth_yaw,ekf_x,ekf_y,ekf_yaw,slam_x,slam_y,slam_yaw,mo_x,mo_y,mo_yaw,slam_ok
37.6100,-1.35472,6.98819,-0.004274,3.15486,-0.02719,-0.014039,4.72121,12.51788,-0.013212,1.53882,12.58044,-0.018435,1
37.7100,-1.27472,6.98784,-0.004290,3.23370,-0.02825,-0.014309,4.80005,12.51689,-0.013482,1.54373,12.54350,-0.004072,1
37.8120,-1.19472,6.98749,-0.004305,3.31576,-0.02937,-0.014476,4.87731,12.49287,-0.035408,1.54373,12.54350,-0.004072,1
37.9040,-1.11473,6.98714,-0.004319,3.39606,-0.03048,-0.014683,4.95757,12.49008,-0.035615,1.54373,12.54350,-0.004072,1
38.0040,-1.03473,6.98679,-0.004331,3.47650,-0.03161,-0.014904,5.02188,12.48783,-0.035802,1.54373,12.54350,-0.004072,1
38.1040,-0.95473,6.98643,-0.004343,3.54075,-0.03252,-0.015114,5.10219,12.48501,-0.036046,1.53260,12.56822,-0.011335,1
38.2020,-0.87473,6.98608,-0.004354,3.62117,-0.03369,-0.015368,5.16351,12.48043,-0.034302,1.53260,12.56822,-0.011335,1
38.3020,-0.79473,6.98573,-0.004364,3.70161,-0.03488,-0.015598,5.23915,12.47733,-0.034032,1.53260,12.56822,-0.011335,1
38.4000,-0.75473,6.98555,-0.004369,3.78189,-0.03608,-0.015760,5.31940,12.47465,-0.034195,1.53260,12.56822,-0.011335,1
38.4940,-0.67473,6.98520,-0.004378,3.86238,-0.03729,-0.015989,5.39985,12.47195,-0.034424,1.51921,12.54517,0.000602,1
38.5960,-0.59473,6.98484,-0.004386,3.94269,-0.03852,-0.016161,5.48507,12.48498,-0.023106,1.51921,12.54517,0.000602,1
38.6960,-0.51473,6.98449,-0.004394,4.02309,-0.03977,-0.016296,5.56662,12.48735,-0.020369,1.51921,12.54517,0.000602,1
38.7940,-0.43473,6.98413,-0.004401,4.10355,-0.04103,-0.016487,5.64708,12.48576,-0.020559,1.51921,12.54517,0.000602,1
38.8880,-0.35473,6.98377,-0.004408,4.18383,-0.04230,-0.016745,5.72735,12.48416,-0.020818,1.50052,12.58779,-0.008018,1
38.9880,-0.27473,6.98342,-0.004414,4.26429,-0.04360,-0.017019,5.79848,12.47754,-0.026901,1.50052,12.58779,-0.008018,1
39.0880,-0.19473,6.98306,-0.004419,4.34465,-0.04492,-0.017257,5.87646,12.47406,-0.028592,1.50052,12.58779,-0.008018,1
39.1900,-0.11474,6.98271,-0.004425,4.42505,-0.04626,-0.017459,5.95684,12.47181,-0.028794,1.50052,12.58779,-0.008018,1
39.2840,-0.03474,6.98235,-0.004429,4.50551,-0.04761,-0.017784,6.03728,12.46955,-0.029119,1.49251,12.65519,-0.025554,1
39.3840,0.04526,6.98199,-0.004434,4.56979,-0.04871,-0.017995,6.09412,12.48661,-0.022168,1.49251,12.65519,-0.025554,1
39.4820,0.12526,6.98164,-0.004438,4.65017,-0.05011,-0.018168,6.16941,12.49786,-0.017567,1.49251,12.65519,-0.025554,1
39.5800,0.20526,6.98128,-0.004441,4.73063,-0.05152,-0.018389,6.24987,12.49650,-0.017788,1.49251,12.65519,-0.025554,1
