# measure_pose_arrivals run1 moving, shuttle 25 s legs at 0.35 m/s url=http://127.0.0.1:8088/monitor/state?serial=F001 rate=20.0 seconds=180.0
t_s,reachable,reason,pose_age_ms,pose_count,obstacles_age_ms,arrival_s,interval_s,messages_in_interval
0.0,True,,104854.6,21,95.3,-104.8546,,
0.1047,True,,104925.4,21,67.8,-104.8207,,
0.176,True,,104997.3,21,42.4,-104.8213,,
0.2476,True,,105069.8,21,13.3,-104.8222,,
0.3199,True,,105168.4,21,11.5,-104.8485,,
0.4183,True,,105266.4,21,11.0,-104.8481,,
0.5162,True,,105360.1,21,3.8,-104.8439,,
0.6103,True,,105432.3,21,76.0,-104.822,,
0.6825,True,,105499.0,21,45.2,-104.8165,,
0.7492,True,,105577.5,21,20.5,-104.8283,,
0.8278,True,,105663.8,21,12.1,-104.836,,
0.9139,True,,105756.2,21,104.5,-104.8423,,
1.0062,True,,105856.1,21,2.7,-104.8499,,
1.1061,True,,105942.3,21,88.9,-104.8362,,
1.1928,True,,106008.1,21,55.6,-104.8153,,
1.2583,True,,106077.5,21,21.6,-104.8192,,
1.3276,True,,106152.1,21,96.2,-104.8245,,
1.4247,True,,106278.6,21,4.1,-104.8539,,
1.5293,True,,106359.3,21,84.8,-104.83,,
1.6097,True,,106438.9,21,74.6,-104.8292,,
1.6895,True,,106536.2,21,71.9,-104.8467,,
1.7874,True,,106613.3,21,47.5,-104.8259,,
1.8637,True,,106711.0,21,53.0,-104.8473,,
1.9609,True,,106788.8,21,27.8,-104.8279,,
2.039,True,,106868.1,21,107.0,-104.8291,,
2.1183,True,,106950.0,21,80.3,-104.8317,,
2.2004,True,,107024.9,21,62.5,-104.8245,,
2.2757,True,,107116.4,21,57.9,-104.8407,,
2.3672,True,,107193.2,21,33.0,-104.826,,
2.4435,True,,107260.9,21,6.7,-104.8174,,
2.5116,True,,107334.8,21,80.7,-104.8232,,
2.5858,True,,107410.8,21,48.1,-104.825,,
2.6616,True,,107495.8,21,34.8,-104.8342,,
2.7463,True,,107580.6,21,18.5,-104.8343,,
2.8312,True,,107655.2,21,93.2,-104.824,,
2.9062,True,,107754.4,21,98.0,-104.8482,,
3.0058,True,,107824.7,21,69.7,-104.8189,,
3.0759,True,,107921.7,21,63.1,-104.8458,,
3.2013,True,,108040.0,21,86.5,-104.8387,,
3.2908,True,,108142.5,21,86.5,-104.8517,,
3.3937,True,,108214.2,21,57.4,-104.8205,,
3.4647,True,,108301.5,21,46.9,-104.8368,,
3.5529,True,,108370.6,21,13.3,-104.8177,,
3.6221,True,,108442.8,21,85.4,-104.8207,,
3.694,True,,108515.3,21,60.0,-104.8213,,
3.7664,True,,108588.4,21,31.0,-104.822,,
3.84,True,,108660.2,21,102.8,-104.8202,,
3.9117,True,,108734.6,21,71.6,-104.8229,,
3.9864,True,,108816.3,21,60.5,-104.8299,,
4.0678,True,,108886.2,21,33.8,-104.8184,,
4.1376,True,,108956.1,21,0.8,-104.8185,,
4.2078,True,,109018.0,21,62.6,-104.8102,,
4.2698,True,,109087.8,21,34.3,-104.818,,
4.3396,True,,109165.0,21,9.5,-104.8254,,
4.4166,True,,109236.0,21,80.6,-104.8194,,
4.4877,True,,109319.7,21,65.9,-104.832,,
4.5714,True,,109419.2,21,60.3,-104.8478,,
4.6711,True,,109493.3,21,35.0,-104.8222,,
4.7451,True,,109572.3,21,13.6,-104.8272,,
4.824,True,,109668.8,21,12.2,-104.8448,,
4.9209,True,,109743.4,21,86.9,-104.8225,,
5.0213,True,,109843.6,21,87.3,-104.8223,,
5.0959,True,,109936.1,21,80.0,-104.8402,,
5.1887,True,,110004.0,21,48.7,-104.8153,,
5.2559,True,,110099.1,21,43.4,-104.8432,,
5.3514,True,,110166.9,21,12.6,-104.8155,,
5.4192,True,,110241.7,21,87.4,-104.8225,,
5.4939,True,,110304.4,21,50.4,-104.8105,,
5.5566,True,,110377.7,21,22.1,-104.8211,,
5.6303,True,,110453.3,21,97.7,-104.823,,
5.7057,True,,110516.1,21,60.5,-104.8104,,
5.769,True,,110613.6,21,56.8,-104.8446,,
5.8665,True,,110718.5,21,64.8,-104.852,,
5.9715,True,,110790.5,21,36.3,-104.819,,
6.0434,True,,110865.9,21,9.8,-104.8225,,
6.1184,True,,110961.4,21,7.5,-104.843,,
6.2143,True,,111039.5,21,85.5,-104.8252,,
6.2926,True,,111123.0,21,58.6,-104.8304,,
6.3765,True,,111209.4,21,46.9,-104.8329,,
6.4625,True,,111294.5,21,32.1,-104.832,,
6.5487,True,,111378.1,21,12.6,-104.8294,,
6.6319,True,,111471.4,21,6.2,-104.8395,,
6.7246,True,,111556.7,21,91.5,-104.8321,,
6.8327,True,,111662.5,21,6.0,-104.8298,,
6.9161,True,,111730.3,21,73.9,-104.8142,,
6.9847,True,,111813.7,21,53.7,-104.829,,
7.068,True,,111912.0,21,46.6,-104.844,,
7.1665,True,,111985.2,21,27.4,-104.8187,,
7.2391,True,,112065.3,21,1.3,-104.8262,,
7.3195,True,,112141.9,21,77.9,-104.8224,,
7.3961,True,,112227.8,21,68.3,-104.8317,,
7.4832,True,,112316.9,21,49.9,-104.8337,,
7.5717,True,,112428.2,21,51.8,-104.8565,,
7.6832,True,,112541.0,21,65.3,-104.8578,,
7.7958,True,,112615.1,21,56.8,-104.8193,,
7.8699,True,,112701.7,21,43.0,-104.8318,,
7.9565,True,,112794.3,21,41.1,-104.8378,,
8.0488,True,,112886.4,21,28.2,-104.8376,,
8.1414,True,,112966.9,21,10.7,-104.8255,,
8.222,True,,113087.3,21,34.8,-104.8653,,
8.3426,True,,113178.0,21,21.8,-104.8354,,
8.4333,True,,113269.3,21,12.7,-104.836,,
8.5244,True,,113382.0,21,26.6,-104.8576,,
8.6371,True,,113470.0,21,14.6,-104.8329,,
8.7257,True,,113560.2,21,5.7,-104.8345,,
8.8155,True,,113634.5,21,80.0,-104.819,,
8.9152,True,,113725.8,21,72.6,-104.8106,,
8.9818,True,,113821.3,21,64.5,-104.8395,,
9.0769,True,,113893.4,21,38.9,-104.8165,,
9.1492,True,,113960.1,21,8.0,-104.8109,,
9.2159,True,,114053.5,21,0.9,-104.8376,,
9.3095,True,,114141.9,21,89.3,-104.8324,,
9.3981,True,,114243.4,21,87.5,-104.8453,,
9.4994,True,,114323.0,21,69.0,-104.8236,,
9.5799,True,,114394.1,21,40.6,-104.8142,,
9.6506,True,,114465.4,21,9.6,-104.8148,,
9.7219,True,,114564.3,21,10.5,-104.8424,,
9.8209,True,,114639.8,21,86.0,-104.8189,,
9.8973,True,,114712.8,21,57.3,-104.8155,,
9.9701,True,,114788.2,21,35.1,-104.8181,,
10.0454,True,,114857.9,21,5.8,-104.8125,,
10.1147,True,,114928.8,21,76.7,-104.8141,,
10.1865,True,,115000.9,21,45.7,-104.8144,,
10.2579,True,,115073.9,21,16.5,-104.816,,
10.3311,True,,115148.8,21,91.3,-104.8177,,
10.4064,True,,115228.9,21,73.4,-104.8225,,
10.4864,True,,115295.3,21,41.1,-104.8089,,
10.5528,True,,115395.1,21,40.8,-104.8423,,
10.6742,True,,115491.3,21,27.3,-104.8171,,
10.7494,True,,115582.2,21,8.3,-104.8328,,
10.8407,True,,115669.1,21,95.3,-104.8284,,
10.9271,True,,115736.0,21,59.2,-104.8089,,
10.9945,True,,115801.6,21,19.5,-104.8071,,
11.0602,True,,115879.3,21,23.7,-104.8191,,
11.137,True,,115950.5,21,94.9,-104.8135,,
11.2086,True,,115997.1,21,39.3,-104.7885,,
11.2549,True,,116061.6,21,3.5,-104.8067,,
11.3198,True,,116122.7,21,64.6,-104.8029,,
11.3817,True,,116197.5,21,33.2,-104.8158,,
11.4561,True,,116258.3,21,94.0,-104.8022,,
11.5167,True,,116320.2,21,51.2,-104.8035,,
11.5786,True,,116394.2,21,25.4,-104.8156,,
11.6539,True,,116482.6,21,24.2,-104.8287,,
11.7417,True,,116576.0,21,17.2,-104.8343,,
11.8349,True,,116640.3,21,81.6,-104.8054,,
11.899,True,,116692.9,21,36.4,-104.7939,,
11.952,True,,116743.6,21,87.0,-104.7916,,
12.0026,True,,116800.5,21,41.7,-104.7979,,
12.0594,True,,116876.2,21,18.7,-104.8168,,
12.1352,True,,116944.4,21,86.8,-104.8092,,
12.2035,True,,117011.2,21,55.1,-104.8077,,
12.2872,True,,117106.0,21,46.1,-104.8188,,
12.3652,True,,117159.4,21,99.6,-104.7942,,
12.4189,True,,117204.9,21,40.9,-104.786,,
12.4642,True,,117278.3,21,19.8,-104.8141,,
12.5381,True,,117356.1,21,97.6,-104.818,,
12.6176,True,,117449.6,21,79.1,-104.832,,
12.7101,True,,117535.5,21,65.2,-104.8254,,
12.7969,True,,117612.8,21,47.3,-104.8159,,
12.8736,True,,117695.4,21,26.6,-104.8218,,
12.9571,True,,117772.6,21,3.3,-104.8155,,
13.0334,True,,117862.9,21,0.7,-104.8295,,
13.1238,True,,117926.1,21,63.9,-104.8023,,
13.187,True,,118000.3,21,40.0,-104.8133,,
13.2614,True,,118074.5,21,15.2,-104.8131,,
13.3356,True,,118148.1,21,88.8,-104.8125,,
13.4089,True,,118214.4,21,55.8,-104.8055,,
13.4758,True,,118282.9,21,25.6,-104.8071,,
13.5443,True,,118372.1,21,12.8,-104.8278,,
13.6335,True,,118467.8,21,8.9,-104.8343,,
13.7291,True,,118545.8,21,86.9,-104.8167,,
13.8075,True,,118634.9,21,71.2,-104.8274,,
13.8971,True,,118721.7,21,62.0,-104.8246,,
14.0103,True,,118818.1,21,55.5,-104.8078,,
14.08,True,,118890.0,21,29.0,-104.81,,
14.1524,True,,118966.2,21,6.9,-104.8138,,
14.2284,True,,119036.8,21,77.6,-104.8084,,
14.2995,True,,119117.6,21,58.1,-104.8181,,
14.3801,True,,119189.8,21,31.0,-104.8097,,
14.4522,True,,119272.9,21,8.3,-104.8207,,
14.5357,True,,119348.1,21,83.5,-104.8124,,
14.6109,True,,119436.6,21,78.0,-104.8257,,
14.7002,True,,119508.1,21,50.5,-104.8079,,
14.7712,True,,119582.5,21,21.5,-104.8113,,
14.8459,True,,119654.3,21,93.3,-104.8084,,
14.9175,True,,119720.6,21,61.2,-104.8031,,
14.9837,True,,119796.7,21,34.7,-104.813,,
15.0603,True,,119864.0,21,6.1,-104.8037,,
15.1274,True,,119954.8,21,97.0,-104.8274,,
15.2185,True,,120049.1,21,86.3,-104.8306,,
15.3131,True,,120132.9,21,74.7,-104.8198,,
15.3972,True,,120241.6,21,84.9,-104.8444,,
15.5061,True,,120322.5,21,64.2,-104.8164,,
15.5868,True,,120395.0,21,35.2,-104.8082,,
15.6595,True,,120466.4,21,6.8,-104.8069,,
15.731,True,,120543.5,21,83.9,-104.8125,,
15.8296,True,,120651.8,21,93.8,-104.8222,,
15.9162,True,,120719.5,21,58.6,-104.8033,,
15.9848,True,,120797.0,21,37.6,-104.8122,,
16.0625,True,,120877.0,21,18.1,-104.8145,,
16.142,True,,120956.6,21,97.7,-104.8146,,
16.2218,True,,121017.8,21,58.7,-104.796,,
16.2829,True,,121104.4,21,47.2,-104.8215,,
16.3697,True,,121188.2,21,32.1,-104.8185,,
16.4539,True,,121279.5,21,22.3,-104.8256,,
16.5455,True,,121357.4,21,100.2,-104.8119,,
16.6236,True,,121450.8,21,89.9,-104.8272,,
16.7171,True,,121540.3,21,71.8,-104.8232,,
16.8065,True,,121618.4,21,55.5,-104.8119,,
16.8849,True,,121710.5,21,41.2,-104.8256,,
16.9769,True,,121828.5,21,46.9,-104.8516,,
17.0956,True,,121920.6,21,40.6,-104.825,,
17.1881,True,,122015.2,21,47.9,-104.8271,,
17.2829,True,,122091.8,21,28.4,-104.8089,,
17.3589,True,,122178.0,21,15.4,-104.8191,,
17.445,True,,122257.2,21,94.6,-104.8122,,
17.5244,True,,122354.7,21,93.0,-104.8303,,
17.622,True,,122425.6,21,68.6,-104.8036,,
17.719,True,,122518.2,21,62.0,-104.7992,,
17.7859,True,,122593.0,21,34.0,-104.8071,,
17.8606,True,,122661.4,21,4.8,-104.8008,,
17.929,True,,122749.5,21,92.8,-104.8205,,
18.0171,True,,122822.6,21,65.8,-104.8055,,
18.091,True,,122916.1,21,55.3,-104.8251,,
18.1844,True,,123007.5,21,49.8,-104.8231,,
18.2756,True,,123081.8,21,23.7,-104.8062,,
18.3498,True,,123178.3,21,19.6,-104.8285,,
18.447,True,,123286.7,21,30.4,-104.8397,,
18.5556,True,,123355.0,21,98.7,-104.7994,,
18.6241,True,,123422.1,21,61.7,-104.798,,
18.6908,True,,123498.0,21,34.1,-104.8072,,
18.7668,True,,123595.7,21,18.3,-104.8289,,
18.8656,True,,123682.9,21,10.6,-104.8173,,
18.9524,True,,123756.4,21,84.0,-104.804,,
19.0254,True,,123843.0,21,83.1,-104.8176,,
19.1124,True,,123910.0,21,49.9,-104.7976,,
19.1797,True,,124010.4,21,50.4,-104.8307,,
19.2803,True,,124091.6,21,29.0,-104.8113,,
19.3616,True,,124190.1,21,33.5,-104.8285,,
19.4603,True,,124262.8,21,2.0,-104.8025,,
19.5329,True,,124349.0,21,88.2,-104.8161,,
19.6481,True,,124465.9,21,7.3,-104.8178,,
19.7364,True,,124537.6,21,79.0,-104.8012,,
19.8084,True,,124608.4,21,43.2,-104.8,,
19.8788,True,,124684.1,21,23.0,-104.8053,,
19.955,True,,124761.5,21,1.5,-104.8065,,
20.0323,True,,124856.5,21,96.4,-104.8242,,
20.1281,True,,124939.5,21,55.6,-104.8114,,
20.2111,True,,125027.3,21,62.5,-104.8162,,
20.2989,True,,125104.6,21,38.7,-104.8057,,
20.3764,True,,125183.0,21,16.3,-104.8066,,
20.4544,True,,125261.7,21,95.1,-104.8073,,
20.5328,True,,125327.1,21,64.1,-104.7943,,
20.5987,True,,125394.2,21,35.5,-104.7955,,
20.6658,True,,125462.2,21,103.5,-104.7964,,
20.7336,True,,125515.4,21,43.9,-104.7818,,
20.7873,True,,125577.4,21,6.4,-104.7901,,
20.8495,True,,125655.9,21,84.9,-104.8064,,
20.9284,True,,125714.3,21,36.0,-104.7859,,
20.9866,True,,125771.2,21,4.3,-104.7846,,
21.043,True,,125828.8,21,62.0,-104.7858,,
21.1016,True,,125882.9,21,16.7,-104.7813,,
21.1556,True,,125953.2,21,87.0,-104.7976,,
21.2267,True,,126017.5,21,45.5,-104.7908,,
21.2906,True,,126073.8,21,7.7,-104.7832,,
21.3463,True,,126120.5,21,54.4,-104.7742,,
21.3929,True,,126170.8,21,6.3,-104.7779,,
21.4432,True,,126233.8,21,69.3,-104.7906,,
21.507,True,,126286.4,21,20.9,-104.7794,,
21.559,True,,126336.9,21,71.5,-104.7779,,
21.61,True,,126391.3,21,25.0,-104.7813,,
21.6644,True,,126440.2,21,73.9,-104.7758,,
21.7133,True,,126521.1,21,58.8,-104.8078,,
21.7943,True,,126612.5,21,50.5,-104.8182,,
21.8857,True,,126698.9,21,32.2,-104.8132,,
21.9727,True,,126750.9,21,84.1,-104.7782,,
22.0243,True,,126800.2,21,34.8,-104.7759,,
22.0738,True,,126870.0,21,8.5,-104.7962,,
22.1436,True,,126942.8,21,81.2,-104.7992,,
22.2168,True,,126992.1,21,26.9,-104.7753,,
22.2661,True,,127060.3,21,95.1,-104.7942,,
22.3342,True,,127107.4,21,42.5,-104.7732,,
22.3814,True,,127176.9,21,17.6,-104.7955,,
22.4514,True,,127223.1,21,63.8,-104.7717,,
22.4977,True,,127291.4,21,32.7,-104.7937,,
22.5799,True,,127356.9,21,98.2,-104.777,,
22.6317,True,,127452.7,21,91.1,-104.821,,
22.7281,True,,127529.8,21,57.0,-104.8017,,
22.8042,True,,127586.2,21,15.5,-104.782,,
22.8604,True,,127667.2,21,96.5,-104.8068,,
22.9414,True,,127722.9,21,52.3,-104.7815,,
22.9974,True,,127777.1,21,8.7,-104.7797,,
23.0507,True,,127848.6,21,80.1,-104.7979,,
23.1219,True,,127904.4,21,38.8,-104.7825,,
23.1784,True,,127972.5,21,106.8,-104.7941,,
23.2464,True,,128039.5,21,61.8,-104.7931,,
23.3128,True,,128127.1,21,50.0,-104.8143,,
23.4001,True,,128194.3,21,20.0,-104.7942,,
23.4666,True,,128249.6,21,75.3,-104.783,,
23.5218,True,,128301.9,21,34.0,-104.7801,,
23.5739,True,,128393.3,21,30.0,-104.8194,,
23.6652,True,,128456.4,21,93.0,-104.7912,,
23.7285,True,,128524.6,21,61.9,-104.7961,,
23.7962,True,,128611.3,21,51.3,-104.8151,,
23.8838,True,,128702.8,21,25.7,-104.819,,
23.9744,True,,128788.6,21,19.3,-104.8142,,
24.0602,True,,128871.8,21,4.8,-104.8116,,
24.1431,True,,128949.9,21,82.8,-104.8068,,
24.2507,True,,129079.2,21,16.2,-104.8285,,
24.3502,True,,129160.2,21,97.2,-104.81,,
24.4309,True,,129244.8,21,83.7,-104.8139,,
24.5154,True,,129339.3,21,76.9,-104.8239,,
24.6091,True,,129423.0,21,63.1,-104.8139,,
24.6929,True,,129516.4,21,57.0,-104.8235,,
24.7872,True,,129592.3,21,30.9,-104.8051,,
24.8621,True,,129677.1,21,14.3,-104.815,,
24.9465,True,,129771.4,21,8.0,-104.8249,,
25.0411,True,,129851.8,21,88.5,-104.8107,,
25.1211,True,,129927.4,21,61.8,-104.8063,,
25.1968,True,,130014.8,21,54.9,-104.818,,
25.2842,True,,130130.5,21,64.0,-104.8463,,
25.3993,True,,130205.8,21,40.8,-104.8065,,
25.4746,True,,130294.6,21,31.0,-104.82,,
25.5633,True,,130370.0,21,6.2,-104.8067,,
25.6386,True,,130446.5,21,82.7,-104.8079,,
25.7151,True,,130534.0,21,72.0,-104.8189,,
25.8026,True,,130612.3,21,48.6,-104.8097,,
25.8805,True,,130690.9,21,26.3,-104.8104,,
25.959,True,,130764.5,21,99.9,-104.8055,,
26.0326,True,,130846.3,21,80.3,-104.8137,,
26.1356,True,,130947.2,21,79.0,-104.8116,,
26.2155,True,,131023.4,21,55.1,-104.8079,,
26.2916,True,,131108.8,21,36.3,-104.8172,,
26.3764,True,,131189.4,21,22.7,-104.813,,
26.4567,True,,131268.7,21,9.4,-104.812,,
26.5361,True,,131346.6,21,87.3,-104.8105,,
26.6134,True,,131417.0,21,54.7,-104.8036,,
26.6843,True,,131513.9,21,56.5,-104.8296,,
26.7813,True,,131611.2,21,50.3,-104.8299,,
26.878,True,,131686.8,21,24.4,-104.8088,,
26.9534,True,,131759.6,21,97.1,-104.8062,,
27.0268,True,,131837.6,21,73.9,-104.8108,,
27.1043,True,,131933.5,21,70.2,-104.8292,,
27.2002,True,,132013.5,21,45.8,-104.8133,,
27.2803,True,,132092.1,21,25.9,-104.8118,,
27.3587,True,,132167.0,21,1.1,-104.8083,,
27.4333,True,,132266.4,21,7.1,-104.8331,,
27.5326,True,,132340.6,21,81.3,-104.808,,
27.6068,True,,132431.0,21,70.4,-104.8242,,
27.6971,True,,132520.3,21,58.9,-104.8232,,
27.7868,True,,132600.5,21,39.4,-104.8137,,
27.8665,True,,132700.2,21,36.9,-104.8337,,
27.9659,True,,1.0,22,9.4,27.9649,132.8195,1
28.055,True,,91.2,22,99.6,27.9638,,
28.1251,True,,162.9,22,68.9,27.9622,,
28.1965,True,,239.1,22,42.4,27.9574,,
28.2727,True,,318.5,22,13.7,27.9542,,
28.3523,True,,402.7,22,3.8,27.9496,,
28.4363,True,,481.6,22,82.7,27.9547,,
28.5154,True,,577.1,22,77.8,27.9383,,
28.6104,True,,660.9,22,60.7,27.9495,,
28.6954,True,,747.2,22,46.5,27.9482,,
28.7818,True,,831.5,22,34.2,27.9503,,
28.8648,True,,905.6,22,10.0,27.9592,,
28.9391,True,,982.0,22,86.3,27.9571,,
29.0155,True,,1048.8,22,51.7,27.9667,,
29.0821,True,,1132.5,22,33.7,27.9496,,
29.166,True,,1207.4,22,10.1,27.9586,,
29.2406,True,,74.8,23,88.6,29.1658,1.2008,1
29.3195,True,,154.3,23,62.7,29.1652,,
29.3985,True,,238.5,23,47.9,29.16,,
29.4833,True,,326.4,23,35.7,29.1569,,
29.5712,True,,411.3,23,20.5,29.1599,,
29.6555,True,,496.4,23,9.0,29.1591,,
29.7408,True,,582.4,23,95.0,29.1584,,
29.8516,True,,692.2,23,9.2,29.1594,,
29.9365,True,,767.0,23,84.1,29.1695,,
30.0111,True,,838.6,23,53.6,29.1725,,
30.0826,True,,918.9,23,36.6,29.1637,,
30.163,True,,1015.9,23,36.5,29.1471,,
30.2601,True,,1114.4,23,33.3,29.1457,,
30.3587,True,,1183.3,23,102.2,29.1754,,
30.428,True,,1276.8,23,92.8,29.1512,,
30.5211,True,,1347.7,23,65.4,29.1734,,
30.5919,True,,1441.5,23,61.4,29.1504,,
30.6858,True,,1516.7,23,36.1,29.1691,,
30.7608,True,,1583.8,23,3.5,29.177,,
30.828,True,,1662.0,23,81.7,29.166,,
30.9058,True,,1760.2,23,77.9,29.1456,,
31.0043,True,,1827.2,23,47.0,29.1771,,
31.0711,True,,1905.6,23,25.1,29.1655,,
31.15,True,,1974.3,23,93.9,29.1757,,
31.218,True,,2038.1,23,56.6,29.1799,,
31.2824,True,,2109.1,23,17.4,29.1733,,
31.3532,True,,2168.9,23,77.1,29.1843,,
31.414,True,,2243.1,23,41.3,29.1709,,
31.4878,True,,2309.7,23,7.4,29.1781,,
31.5538,True,,2402.8,23,8.6,29.151,,
31.6629,True,,2495.1,23,6.1,29.1678,,
31.7392,True,,2548.3,23,59.4,29.1909,,
31.7923,True,,2605.1,23,17.2,29.1872,,
31.8491,True,,2683.8,23,95.9,29.1653,,
31.9283,True,,2737.1,23,50.8,29.1912,,
31.9809,True,,2808.0,23,23.7,29.1729,,
32.0522,True,,2880.4,23,96.1,29.1718,,
32.1246,True,,2949.0,23,62.1,29.1756,,
32.1937,True,,3002.6,23,17.6,29.1911,,
32.2465,True,,3081.2,23,96.2,29.1653,,
32.3259,True,,3156.5,23,69.0,29.1694,,
32.4006,True,,3211.2,23,20.8,29.1894,,
32.455,True,,3282.8,23,92.4,29.1722,,
32.527,True,,3347.1,23,61.9,29.1799,,
32.5914,True,,3434.0,23,51.0,29.1574,,
32.6783,True,,3506.7,23,13.6,29.1716,,
32.7508,True,,3589.2,23,96.1,29.1616,,
32.8339,True,,3657.8,23,62.3,29.1761,,
32.9023,True,,3753.2,23,62.8,29.1491,,
32.9975,True,,3813.5,23,27.5,29.184,,
33.0577,True,,3866.2,23,80.2,29.1915,,
33.1109,True,,3918.4,23,34.1,29.1925,,
33.1756,True,,4007.1,23,20.7,29.1685,,
33.2519,True,,4085.1,23,1.1,29.1668,,
33.3295,True,,4157.5,23,73.4,29.172,,
33.4027,True,,4251.9,23,66.3,29.1508,,
33.4971,True,,4346.1,23,53.5,29.151,,
33.5922,True,,12.4,24,28.4,33.5798,4.414,1
33.673,True,,91.1,24,16.4,33.5819,,
33.7524,True,,164.7,24,90.0,33.5877,,
33.8252,True,,219.1,24,46.9,33.6061,,
33.8795,True,,270.5,24,1.4,33.609,,
33.9315,True,,370.4,24,101.3,33.5611,,
34.0312,True,,432.2,24,55.5,33.599,,
34.0929,True,,484.6,24,15.4,33.6083,,
34.1449,True,,558.0,24,88.8,33.5869,,
34.2186,True,,653.4,24,84.1,33.5652,,
34.3149,True,,741.7,24,56.6,33.5732,,
34.4043,True,,828.3,24,51.9,33.576,,
34.4896,True,,920.3,24,43.5,33.5693,,
34.5817,True,,1011.1,24,35.6,33.5706,,
34.6726,True,,24.9,25,39.9,34.6477,1.0679,1
34.7787,True,,131.8,25,57.4,34.6469,,
34.8852,True,,228.8,25,54.0,34.6564,,
34.9828,True,,307.5,25,30.8,34.6753,,
35.0836,True,,419.3,25,43.1,34.6643,,
35.173,True,,501.9,25,19.7,34.6711,,
35.2558,True,,608.0,25,28.8,34.6478,,
35.3619,True,,714.7,25,39.4,34.6472,,
35.4686,True,,792.9,25,16.4,34.6757,,
35.547,True,,875.4,25,1.0,34.6716,,
35.6293,True,,970.7,25,96.3,34.6586,,
35.725,True,,1064.6,25,85.8,34.6604,,
35.8189,True,,63.0,26,77.6,35.7559,1.1081,1
35.9106,True,,140.1,26,56.6,35.7705,,
35.9885,True,,236.8,26,52.6,35.7517,,
36.0845,True,,335.7,26,52.0,35.7488,,
36.1842,True,,447.8,26,66.1,35.7364,,
36.2962,True,,532.5,26,39.7,35.7637,,
36.3806,True,,627.3,26,38.9,35.7533,,
36.4755,True,,713.0,26,22.4,35.7625,,
36.5613,True,,804.5,26,13.1,35.7568,,
36.6532,True,,888.0,26,96.6,35.7652,,
36.7377,True,,974.4,26,85.3,35.7633,,
36.8266,True,,1066.1,26,77.4,35.7605,,
36.9146,True,,44.6,27,58.7,36.87,1.1141,1
36.9898,True,,148.6,27,63.2,36.8412,,
37.1222,True,,251.9,27,65.3,36.8703,,
37.1976,True,,328.7,27,39.2,36.8689,,
37.2736,True,,419.4,27,31.5,36.8542,,
37.3648,True,,494.8,27,8.0,36.87,,
37.4402,True,,599.3,27,6.5,36.8409,,
37.5449,True,,697.5,27,6.0,36.8474,,
37.6434,True,,780.6,27,89.1,36.8628,,
37.7269,True,,865.7,27,66.3,36.8612,,
37.8124,True,,972.4,27,65.6,36.84,,
37.92,True,,1055.3,27,49.0,36.8647,,
38.0021,True,,1135.6,27,35.6,36.8665,,
38.0829,True,,1222.7,27,33.0,36.8602,,
38.1693,True,,1320.9,27,31.6,36.8484,,
38.2672,True,,1405.8,27,15.8,36.8614,,
38.3522,True,,1483.1,27,93.0,36.8691,,
38.4295,True,,1557.2,27,68.8,36.8723,,
38.5042,True,,1633.9,27,41.9,36.8703,,
38.5813,True,,1717.4,27,13.3,36.8639,,
38.6649,True,,1807.9,27,2.9,36.857,,
38.7547,True,,1892.3,27,87.3,36.8624,,
38.8399,True,,1974.8,27,73.4,36.8651,,
38.9222,True,,2064.1,27,62.0,36.8581,,
39.0117,True,,2162.7,27,62.4,36.849,,
39.1429,True,,2291.0,27,72.2,36.8519,,
39.2384,True,,2392.0,27,75.0,36.8464,,
39.3415,True,,2481.3,27,61.0,36.8602,,
39.4295,True,,2597.0,27,80.5,36.8325,,
39.5456,True,,2681.9,27,64.9,36.8637,,
39.6299,True,,2765.6,27,49.6,36.8643,,
39.7138,True,,2867.3,27,50.5,36.8465,,
39.8155,True,,2953.2,27,32.8,36.8623,,
39.9014,True,,3042.5,27,29.2,36.8589,,
39.9918,True,,3127.7,27,7.6,36.8641,,
40.0762,True,,3218.7,27,4.3,36.8575,,
40.1674,True,,3303.6,27,89.2,36.8638,,
40.2532,True,,3385.4,27,65.2,36.8678,,
40.3344,True,,3479.4,27,59.4,36.855,,
40.4295,True,,3573.1,27,44.6,36.8564,,
40.5221,True,,3661.0,27,30.9,36.8611,,
40.6102,True,,3742.0,27,15.7,36.8682,,
40.6913,True,,3819.6,27,93.2,36.8717,,
40.7689,True,,3898.1,27,73.1,36.8708,,
40.8478,True,,3980.4,27,54.9,36.8674,,
40.9297,True,,4082.4,27,20.5,36.8473,,
41.0331,True,,4173.3,27,13.6,36.8598,,
41.1576,True,,4299.7,27,33.1,36.8579,,
41.2495,True,,4379.9,27,30.6,36.8696,,
41.3295,True,,4456.4,27,7.7,36.8731,,
41.4067,True,,4547.4,27,98.6,36.8593,,
41.498,True,,4642.8,27,73.4,36.8552,,
41.5941,True,,4740.8,27,77.6,36.8533,,
41.6912,True,,4832.2,27,67.3,36.859,,
41.7837,True,,4922.1,27,61.5,36.8616,,
41.8739,True,,5037.9,27,56.8,36.836,,
41.9887,True,,5141.5,27,60.7,36.8472,,
42.0931,True,,5238.6,27,53.6,36.8545,,
42.1902,True,,5331.2,27,57.6,36.859,,
42.2832,True,,5415.5,27,46.2,36.8677,,
42.3674,True,,5508.9,27,27.0,36.8585,,
42.46,True,,5605.0,27,31.6,36.855,,
