# measure_pose_arrivals run2 moving, 60 s legs at 0.35 m/s, corrected instrument url=http://127.0.0.1:8088/monitor/state?serial=F001 rate=20.0 seconds=240.0 moving_m=0.2 moving_rad=0.15
t_s,reachable,reason,pose_age_ms,pose_count,obstacles_age_ms,x_m,y_m,yaw_rad,arrival_s,interval_s,messages_in_interval,interval_m,interval_rad
141.7848,True,,6757.3,105,57.8,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0275,,,,
141.8627,True,,6850.0,105,53.3,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0127,,,,
141.957,True,,6928.8,105,29.4,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0282,,,,
142.0337,True,,7004.8,105,14.9,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0289,,,,
142.1096,True,,7078.8,105,88.9,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0308,,,,
142.1834,True,,7148.3,105,59.6,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0351,,,,
142.2528,True,,7216.2,105,26.4,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0366,,,,
142.3206,True,,7288.6,105,98.8,7.284431116374875,11.34165462845912,-0.7675075974533009,135.032,,,,
142.393,True,,7378.0,105,86.7,7.284431116374875,11.34165462845912,-0.7675075974533009,135.015,,,,
142.4829,True,,7477.1,105,63.1,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0058,,,,
142.5812,True,,7563.0,105,54.8,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0182,,,,
142.667,True,,7676.9,105,69.9,7.284431116374875,11.34165462845912,-0.7675075974533009,134.9901,,,,
142.7815,True,,7782.1,105,62.1,7.284431116374875,11.34165462845912,-0.7675075974533009,134.9994,,,,
142.8861,True,,7884.7,105,59.8,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0014,,,,
142.9889,True,,7972.2,105,54.3,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0167,,,,
143.0752,True,,8056.9,105,56.0,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0183,,,,
143.16,True,,8166.5,105,61.6,7.284431116374875,11.34165462845912,-0.7675075974533009,134.9935,,,,
143.2692,True,,8245.8,105,44.0,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0234,,,,
143.3483,True,,8328.3,105,6.5,7.284431116374875,11.34165462845912,-0.7675075974533009,135.02,,,,
143.4302,True,,8405.4,105,83.6,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0248,,,,
143.522,True,,8494.1,105,84.1,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0279,,,,
143.5959,True,,8565.7,105,57.8,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0302,,,,
143.6673,True,,8630.5,105,27.2,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0368,,,,
143.7319,True,,8712.3,105,4.8,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0196,,,,
143.8137,True,,8780.2,105,72.8,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0335,,,,
143.8824,True,,8833.1,105,29.1,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0493,,,,
143.9343,True,,8882.6,105,78.6,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0517,,,,
143.9841,True,,8966.1,105,63.5,7.284431116374875,11.34165462845912,-0.7675075974533009,135.018,,,,
144.0672,True,,9043.1,105,41.1,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0241,,,,
144.1444,True,,9094.6,105,92.6,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0498,,,,
144.1955,True,,9143.7,105,41.8,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0518,,,,
144.2444,True,,9215.8,105,14.9,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0286,,,,
144.3163,True,,9264.7,105,63.8,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0516,,,,
144.3656,True,,9316.9,105,16.9,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0487,,,,
144.4178,True,,9382.1,105,82.2,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0357,,,,
144.4831,True,,9461.3,105,48.3,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0218,,,,
144.5616,True,,9519.6,105,13.5,7.284431116374875,11.34165462845912,-0.7675075974533009,135.042,,,,
144.62,True,,9596.5,105,90.5,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0235,,,,
144.6973,True,,9663.6,105,53.2,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0337,,,,
144.7647,True,,9735.0,105,17.3,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0297,,,,
144.8359,True,,9795.2,105,77.5,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0407,,,,
144.896,True,,9874.3,105,65.4,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0217,,,,
144.9747,True,,9953.5,105,42.3,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0212,,,,
145.0732,True,,10048.9,105,32.5,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0243,,,,
145.149,True,,10111.1,105,94.7,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0379,,,,
145.2115,True,,10183.1,105,70.2,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0284,,,,
145.2832,True,,10251.5,105,38.4,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0317,,,,
145.3516,True,,10322.4,105,13.1,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0292,,,,
145.4224,True,,10396.2,105,86.8,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0262,,,,
145.4967,True,,10467.3,105,61.6,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0294,,,,
145.5669,True,,10518.7,105,17.4,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0482,,,,
145.6183,True,,10588.0,105,86.8,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0303,,,,
145.6877,True,,10637.5,105,35.4,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0502,,,,
145.7376,True,,10693.3,105,91.2,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0443,,,,
145.7931,True,,10760.7,105,55.8,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0324,,,,
145.8602,True,,10814.2,105,13.8,7.284431116374875,11.34165462845912,-0.7675075974533009,135.046,,,,
145.9134,True,,10863.9,105,63.4,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0495,,,,
145.9634,True,,10961.2,105,59.3,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0022,,,,
146.0605,True,,11024.6,105,22.8,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0359,,,,
146.1239,True,,11090.0,105,88.2,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0339,,,,
146.1895,True,,11158.8,105,53.0,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0307,,,,
146.2581,True,,11223.9,105,3.4,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0342,,,,
146.323,True,,11273.7,105,53.2,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0493,,,,
146.3729,True,,11325.7,105,19.5,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0472,,,,
146.4249,True,,11400.2,105,94.0,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0247,,,,
146.5118,True,,11484.9,105,80.8,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0269,,,,
146.5843,True,,11554.0,105,51.2,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0303,,,,
146.6529,True,,11609.1,105,6.2,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0438,,,,
146.7081,True,,11656.0,105,53.2,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0521,,,,
146.756,True,,11710.2,105,7.4,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0458,,,,
146.8091,True,,11757.4,105,54.5,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0517,,,,
146.857,True,,11855.7,105,49.5,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0013,,,,
146.9554,True,,11911.6,105,8.3,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0438,,,,
147.0104,True,,11971.0,105,67.6,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0394,,,,
147.0701,True,,12027.0,105,22.4,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0431,,,,
147.1258,True,,12090.9,105,86.3,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0349,,,,
147.1899,True,,12140.4,105,36.9,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0495,,,,
147.2391,True,,12192.5,105,89.0,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0466,,,,
147.2911,True,,12243.0,105,38.0,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0481,,,,
147.342,True,,12295.9,105,90.9,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0461,,,,
147.3948,True,,12366.8,105,65.1,7.284431116374875,11.34165462845912,-0.7675075974533009,135.028,,,,
147.4655,True,,12418.9,105,19.7,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0466,,,,
147.5175,True,,12487.2,105,88.0,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0303,,,,
