wall_utc,EStopDemand,ZoneStopDemand,SafetyResetRequired,DriveModeActive,ModeApplied,MotionEnable,SpeedCeiling,TeleopActive,TractionSpeedRef,LinearSpeed,EquipmentPermit,ProcessStopActive,hmi_reset_req,hmi_teleop_req,hmi_traction_req,hmi_mode_req
2026-08-07T10:48:29.625+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:29.869+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:30.111+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:30.358+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:30.600+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:30.846+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:31.093+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:31.334+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:31.579+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:31.824+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:32.071+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:32.311+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:32.559+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:32.807+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:33.057+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:33.298+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:33.541+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:33.798+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:34.044+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:34.291+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:34.542+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:34.807+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:35.053+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:35.298+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:35.541+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:35.783+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:36.024+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:36.269+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:36.509+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:36.749+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:36.988+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:37.237+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:37.479+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:37.722+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:37.964+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:38.207+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:38.446+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:38.688+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:38.930+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:39.173+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:39.422+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:39.663+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:39.902+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:40.151+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:40.394+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:40.647+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:40.891+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:41.135+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:41.385+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:41.630+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:41.872+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:42.114+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:42.359+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:42.604+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:42.846+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:43.090+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:43.342+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:43.586+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:43.835+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:44.086+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:44.328+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:44.578+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:44.832+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:45.074+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:45.316+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:45.561+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:45.803+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:46.055+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:46.297+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:46.538+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:46.783+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:47.031+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:47.276+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:47.521+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:47.762+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:48.011+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:48.258+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:48.496+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:48.738+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:48.985+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:49.230+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:49.470+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:49.717+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:49.962+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:50.200+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:50.443+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:50.693+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:50.949+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:51.196+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:51.438+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:51.677+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:51.924+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:52.166+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:52.411+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:52.656+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:52.902+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:53.146+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:53.393+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:53.640+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:53.887+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:54.132+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:54.371+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:54.621+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:54.870+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:55.108+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:55.356+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:55.604+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:55.845+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:56.095+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:56.340+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:56.585+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:56.823+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:57.071+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:57.315+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:57.580+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:57.831+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:58.080+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:58.321+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:58.564+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:58.808+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:59.088+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:59.337+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:59.584+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:48:59.831+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:00.077+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:00.316+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:00.563+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:00.811+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:01.063+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:01.313+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:01.556+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:01.800+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:02.051+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:02.299+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:02.543+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:02.790+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:03.033+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:03.296+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:03.539+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:03.796+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:04.045+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:04.286+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:04.530+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:04.779+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:05.023+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:05.269+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:05.515+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:05.761+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:06.017+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:06.265+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:06.512+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:06.761+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:07.011+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:07.260+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:07.506+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:07.764+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:08.017+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:08.267+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:08.509+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:08.757+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:09.004+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:09.251+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:09.500+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:09.753+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:09.995+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:10.241+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:10.487+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:10.736+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:10.983+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:11.227+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:11.478+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:11.733+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:11.992+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:12.244+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:12.487+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:12.733+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:12.980+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:13.225+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:13.483+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:13.730+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:13.986+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:14.232+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:14.489+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:14.736+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:14.980+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:15.228+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:15.472+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:15.713+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:15.957+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:16.201+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:16.448+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:16.689+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:16.935+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:17.176+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:17.428+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:17.664+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:17.906+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:18.145+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:18.403+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:18.650+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:18.888+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:19.131+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:19.377+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:19.618+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:19.862+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:20.106+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:20.351+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:20.603+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:20.851+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:21.096+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:21.341+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:21.585+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:21.839+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:22.090+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:22.327+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:22.571+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:22.822+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:23.059+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:23.300+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:23.541+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:23.791+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:24.041+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:24.288+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:24.531+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:24.775+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:25.019+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:25.268+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:25.514+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:25.758+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:26.014+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:26.270+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:26.513+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:26.763+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
2026-08-07T10:49:27.012+00:00,False,False,False,1,1,False,0.0,False,0.0,0.0,True,False,False,False,0.0,1
