pose,regime,condition,k,stamp,reason,abort,exact,cam_range_m,tru_lat_m,tru_range_m,face_u0,face_u1,face_v0,face_v1,face_frac_plane_roi,valid_frac,seg_ok,refused,candidates,in_window,inlier_frac,roi_u0,roi_u1,roi_v0,roi_v1,seg_width_m,seg_height_m,seg_yaw_rad,t_decode_s,t_classify_s,mast_q_m,mast_stamp,mask_stale,tag_u,tag_v,tag_range_m,tag_z_m,tag_stale,reason_wired,abort_wired,seg_ok_wired,refused_wired,seg_width_wired_m,seg_yaw_wired_rad,t_classify_wired_s
staging,staging,pallet_rotated,24,159.260000,pallet_rotated,1,1,2.245190,-0.262859,2.484893,196.912579,358.703580,187.280736,228.564602,0.065177,0.775446,1,,6,1748,0.973134,198,357,190,225,1.162741,0.255949,0.352000,0.012181,0.062876,-0.000000,159.288000,0,,,,,,pallet_rotated,1,1,,1.162741,0.352000,0.060100
staging,staging,pallet_rotated,25,159.326000,pallet_rotated,1,1,2.245190,-0.262859,2.484893,196.912579,358.703580,187.280736,228.564602,0.065177,0.775446,1,,6,1747,0.973529,198,357,190,225,1.162513,0.255899,0.352682,0.012485,0.057954,-0.000000,159.356000,0,,,,,,pallet_rotated,1,1,,1.162513,0.352682,0.059353
staging,staging,pallet_rotated,26,159.392000,pallet_rotated,1,1,2.245190,-0.262859,2.484893,196.912579,358.703580,187.280736,228.564602,0.065177,0.775446,1,,6,1745,0.970149,198,359,190,223,1.176855,0.241219,0.350953,0.012697,0.059098,-0.000000,159.420000,0,271.892003,87.008336,3.105497,2.817950,0,pallet_absent,1,0,face_height_not_pallet_sized,,,0.050839
staging,staging,pallet_rotated,27,159.458000,pallet_rotated,1,1,2.245190,-0.262859,2.484893,196.912579,358.703580,187.280736,228.564602,0.065177,0.775446,1,,6,1751,0.973761,198,357,190,223,1.161402,0.241046,0.350812,0.017032,0.058658,-0.000000,159.486000,0,,,,,,pallet_rotated,1,1,,1.161402,0.350812,0.057673
staging,staging,pallet_rotated,28,159.524000,pallet_rotated,1,1,2.245190,-0.262859,2.484893,196.912579,358.703580,187.280736,228.564602,0.065177,0.775446,1,,6,1745,0.972727,198,359,190,223,1.177172,0.241284,0.350425,0.011969,0.060117,-0.000000,159.540000,0,,,,,,pallet_rotated,1,1,,1.177172,0.350425,0.059812
staging,staging,pallet_rotated,29,159.590000,pallet_rotated,1,1,2.245190,-0.262859,2.484893,196.912579,358.703580,187.280736,228.564602,0.065177,0.775446,1,,6,1744,0.970149,198,359,190,223,1.177140,0.241277,0.348919,0.011826,0.057065,-0.000000,159.608000,0,,,,,,pallet_rotated,1,1,,1.177140,0.348919,0.054681
staging,staging,pallet_shifted,0,178.466000,none,0,0,2.245190,-0.100018,2.463891,222.510941,389.630370,198.960831,217.012327,0.029438,0.775446,1,,6,1726,0.971429,224,389,202,213,1.202287,0.080152,-0.000707,0.013198,0.059497,-0.000000,173.808000,1,,,,,,none,0,1,,1.202287,-0.000707,0.000002
staging,staging,pallet_shifted,1,178.532000,none,0,0,2.245190,-0.100018,2.463891,222.510941,389.630370,198.960831,217.012327,0.029438,0.775446,1,,6,1720,0.970060,224,389,202,213,1.202051,0.080137,-0.001645,0.012305,0.057135,-0.000000,178.744000,0,,,,,,none,0,1,,1.202051,-0.001645,0.063352
staging,staging,pallet_shifted,2,178.598000,none,0,0,2.245190,-0.100018,2.463891,222.510941,389.630370,198.960831,217.012327,0.029438,0.775446,1,,6,1722,0.974138,224,389,202,213,1.202147,0.080143,0.000686,0.011780,0.058467,-0.000000,178.746000,0,,,,,,none,0,1,,1.202147,0.000686,0.059449
staging,staging,pallet_shifted,3,178.664000,none,0,0,2.245190,-0.100018,2.463891,222.510941,389.630370,198.960831,217.012327,0.029438,0.775446,1,,6,1725,0.971182,224,389,202,213,1.202004,0.080134,-0.002491,0.014201,0.059140,-0.000000,178.748000,0,,,,,,none,0,1,,1.202004,-0.002491,0.061215
staging,staging,pallet_shifted,4,178.730000,none,0,0,2.245190,-0.100018,2.463891,222.510941,389.630370,198.960831,217.012327,0.029438,0.775446,1,,6,1726,0.971591,224,389,202,213,1.202623,0.080175,0.000013,0.011347,0.060294,-0.000000,178.750000,0,,,,,,none,0,1,,1.202623,0.000013,0.062650
staging,staging,pallet_shifted,5,178.796000,none,0,0,2.245190,-0.100018,2.463891,222.510941,389.630370,198.960831,217.012327,0.029438,0.775446,1,,6,1722,0.970760,224,389,202,213,1.202259,0.080151,-0.001319,0.011723,0.059512,-0.000000,178.812000,0,,,,,,none,0,1,,1.202259,-0.001319,0.063092
staging,staging,pallet_shifted,6,178.862000,none,0,0,2.245190,-0.100018,2.463891,222.510941,389.630370,198.960831,217.012327,0.029438,0.775446,1,,6,1727,0.974359,224,389,202,213,1.202321,0.080155,0.000190,0.016675,0.060325,-0.000000,178.890000,0,,,,,,none,0,1,,1.202321,0.000190,0.062387
staging,staging,pallet_shifted,7,178.928000,none,0,0,2.245190,-0.100018,2.463891,222.510941,389.630370,198.960831,217.012327,0.029438,0.775446,1,,6,1723,0.971098,224,389,202,213,1.202470,0.080165,0.000276,0.012222,0.063036,-0.000000,178.946000,0,,,,,,none,0,1,,1.202470,0.000276,0.063036
staging,staging,pallet_shifted,8,178.994000,none,0,0,2.245190,-0.100018,2.463891,222.510941,389.630370,198.960831,217.012327,0.029438,0.775446,1,,6,1726,0.974359,224,389,202,213,1.202328,0.080155,-0.000668,0.011851,0.061501,-0.000000,179.022000,0,271.892441,87.009665,3.105381,2.817851,0,pallet_absent,1,0,face_height_not_pallet_sized,,,0.047420
staging,staging,pallet_shifted,9,179.060000,none,0,0,2.245190,-0.100018,2.463891,222.510941,389.630370,198.960831,217.012327,0.029438,0.775446,1,,6,1725,0.971014,224,389,202,213,1.202567,0.080171,0.000238,0.012380,0.061133,-0.000000,179.088000,0,271.892297,87.008090,3.105632,2.818072,0,pallet_absent,1,0,face_height_not_pallet_sized,,,0.050042
staging,staging,pallet_shifted,10,179.126000,none,0,0,2.245190,-0.100018,2.463891,222.510941,389.630370,198.960831,217.012327,0.029438,0.775446,1,,6,1724,0.968661,224,389,202,213,1.202293,0.080153,0.000638,0.013111,0.059135,-0.000000,179.154000,0,271.892073,87.007632,3.105624,2.818063,0,pallet_absent,1,0,face_height_not_pallet_sized,,,0.050982
staging,staging,pallet_shifted,11,179.192000,none,0,0,2.245190,-0.100018,2.463891,222.510941,389.630370,198.960831,217.012327,0.029438,0.775446,1,,6,1725,0.971264,224,389,202,213,1.202131,0.080142,-0.000715,0.012822,0.061503,-0.000000,179.208000,0,,,,,,none,0,1,,1.202131,-0.000715,0.061182
staging,staging,pallet_shifted,12,179.258000,none,0,0,2.245190,-0.100018,2.463891,222.510941,389.630370,198.960831,217.012327,0.029438,0.775446,1,,6,1725,0.974648,224,389,202,213,1.202661,0.080177,-0.000622,0.012571,0.064258,-0.000000,179.274000,0,,,,,,none,0,1,,1.202661,-0.000622,0.060046
staging,staging,pallet_shifted,13,179.324000,none,0,0,2.245190,-0.100018,2.463891,222.510941,389.630370,198.960831,217.012327,0.029438,0.775446,1,,6,1725,0.973837,224,389,202,213,1.202290,0.080153,-0.001831,0.013648,0.058104,-0.000000,179.342000,0,,,,,,none,0,1,,1.202290,-0.001831,0.060461
staging,staging,pallet_shifted,14,179.390000,none,0,0,2.245190,-0.100018,2.463891,222.510941,389.630370,198.960831,217.012327,0.029438,0.775446,1,,6,1722,0.973373,224,389,202,213,1.202119,0.080141,-0.000549,0.011951,0.060991,-0.000000,179.406000,0,,,,,,none,0,1,,1.202119,-0.000549,0.062911
staging,staging,pallet_shifted,15,179.456000,none,0,0,2.245190,-0.100018,2.463891,222.510941,389.630370,198.960831,217.012327,0.029438,0.775446,1,,6,1725,0.971989,224,389,202,213,1.202478,0.080165,-0.001597,0.011203,0.061786,-0.000000,179.474000,0,,,,,,none,0,1,,1.202478,-0.001597,0.062726
staging,staging,pallet_shifted,16,179.522000,none,0,0,2.245190,-0.100018,2.463891,222.510941,389.630370,198.960831,217.012327,0.029438,0.775446,1,,6,1725,0.974063,224,389,202,213,1.202568,0.080171,0.000254,0.016094,0.061404,-0.000000,179.552000,0,271.892271,87.008246,3.105343,2.817811,0,pallet_absent,1,0,face_height_not_pallet_sized,,,0.048583
staging,staging,pallet_shifted,17,179.588000,none,0,0,2.245190,-0.100018,2.463891,222.510941,389.630370,198.960831,217.012327,0.029438,0.775446,1,,6,1724,0.974432,224,389,202,213,1.202102,0.080140,0.000116,0.011630,0.059498,-0.000000,179.616000,0,271.891552,87.007734,3.105447,2.817902,0,pallet_absent,1,0,face_height_not_pallet_sized,,,0.051377
staging,staging,pallet_shifted,18,179.654000,none,0,0,2.245190,-0.100018,2.463891,222.510941,389.630370,198.960831,217.012327,0.029438,0.775446,1,,6,1726,0.971347,224,389,202,213,1.201956,0.080130,0.000698,0.012534,0.060197,-0.000000,179.672000,0,,,,,,none,0,1,,1.201956,0.000698,0.063053
staging,staging,pallet_shifted,19,179.720000,none,0,0,2.245190,-0.100018,2.463891,222.510941,389.630370,198.960831,217.012327,0.029438,0.775446,1,,6,1725,0.976608,224,389,202,215,1.204173,0.094874,-0.000518,0.011161,0.062059,-0.000000,179.748000,0,271.891929,87.007596,3.105396,2.817856,0,pallet_absent,1,0,face_height_not_pallet_sized,,,0.051365
staging,staging,pallet_shifted,20,179.786000,none,0,0,2.245190,-0.100018,2.463891,222.510941,389.630370,198.960831,217.012327,0.029438,0.775446,1,,6,1723,0.971591,224,389,202,213,1.202222,0.080148,-0.001842,0.017303,0.057278,-0.000000,179.812000,0,271.890806,87.008491,3.105470,2.817926,0,pallet_absent,1,0,face_height_not_pallet_sized,,,0.051861
staging,staging,pallet_shifted,21,179.852000,none,0,0,2.245190,-0.100018,2.463891,222.510941,389.630370,198.960831,217.012327,0.029438,0.775446,1,,6,1723,0.970760,224,389,202,213,1.202254,0.080150,-0.000510,0.010913,0.061557,-0.000000,179.880000,0,271.892466,87.007477,3.105707,2.818138,0,pallet_absent,1,0,face_height_not_pallet_sized,,,0.049242
staging,staging,pallet_shifted,22,179.918000,none,0,0,2.245190,-0.100018,2.463891,222.510941,389.630370,198.960831,217.012327,0.029438,0.775446,1,,6,1725,0.971591,224,389,202,213,1.202104,0.080140,-0.001010,0.011391,0.060983,-0.000000,179.948000,0,271.891698,87.007098,3.105625,2.818061,0,pallet_absent,1,0,face_height_not_pallet_sized,,,0.050302
staging,staging,pallet_shifted,23,179.984000,none,0,0,2.245190,-0.100018,2.463891,222.510941,389.630370,198.960831,217.012327,0.029438,0.775446,1,,6,1722,0.974790,224,389,202,213,1.202455,0.080164,-0.000783,0.015465,0.060905,-0.000000,180.012000,0,,,,,,none,0,1,,1.202455,-0.000783,0.059519
staging,staging,pallet_shifted,24,180.050000,none,0,0,2.245190,-0.100018,2.463891,222.510941,389.630370,198.960831,217.012327,0.029438,0.775446,1,,6,1723,0.976879,224,389,202,213,1.202417,0.080161,-0.000390,0.012571,0.068811,-0.000000,180.066000,0,,,,,,none,0,1,,1.202417,-0.000390,0.062679
staging,staging,pallet_shifted,25,180.116000,none,0,0,2.245190,-0.100018,2.463891,222.510941,389.630370,198.960831,217.012327,0.029438,0.775446,1,,6,1726,0.971182,224,389,202,213,1.202305,0.080154,0.000489,0.012134,0.064519,-0.000000,180.132000,0,,,,,,none,0,1,,1.202305,0.000489,0.063334
staging,staging,pallet_shifted,26,180.182000,none,0,0,2.245190,-0.100018,2.463891,222.510941,389.630370,198.960831,217.012327,0.029438,0.775446,1,,6,1721,0.971182,224,389,202,213,1.202536,0.080169,0.000286,0.011282,0.060601,-0.000000,180.210000,0,271.892076,87.007906,3.105509,2.817960,0,pallet_absent,1,0,face_height_not_pallet_sized,,,0.049687
staging,staging,pallet_shifted,27,180.248000,none,0,0,2.245190,-0.100018,2.463891,222.510941,389.630370,198.960831,217.012327,0.029438,0.775446,1,,6,1728,0.974432,224,389,202,215,1.204449,0.094896,-0.001440,0.011222,0.063658,-0.000000,180.276000,0,,,,,,none,0,1,,1.204449,-0.001440,0.062541
staging,staging,pallet_shifted,28,180.314000,none,0,0,2.245190,-0.100018,2.463891,222.510941,389.630370,198.960831,217.012327,0.029438,0.775446,1,,6,1724,0.971264,224,389,202,213,1.202071,0.080138,0.000967,0.012778,0.061168,-0.000000,180.330000,0,,,,,,none,0,1,,1.202071,0.000967,0.063222
staging,staging,pallet_shifted,29,180.380000,none,0,0,2.245190,-0.100018,2.463891,222.510941,389.630370,198.960831,217.012327,0.029438,0.775446,1,,6,1725,0.973761,224,389,202,213,1.202434,0.080162,-0.000853,0.012823,0.062823,-0.000000,180.398000,0,,,,,,none,0,1,,1.202434,-0.000853,0.062047
staging,staging,pocket_blocked,0,199.256000,pallet_absent,1,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,0,face_width_not_pallet_sized,6,170,1.000000,,,,,,,,0.015347,0.067013,-0.000000,194.672000,1,,,,,,none,0,0,face_width_not_pallet_sized,,,0.000002
staging,staging,pocket_blocked,1,199.322000,pallet_absent,1,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,0,face_width_not_pallet_sized,6,171,1.000000,,,,,,,,0.012584,0.069705,-0.000000,199.536000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.061084
staging,staging,pocket_blocked,2,199.388000,pallet_absent,1,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,0,face_width_not_pallet_sized,6,169,1.000000,,,,,,,,0.011613,0.066246,-0.000000,199.538000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.061222
staging,staging,pocket_blocked,3,199.454000,pallet_absent,1,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,0,face_width_not_pallet_sized,6,169,1.000000,,,,,,,,0.012498,0.067810,-0.000000,199.540000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.062406
staging,staging,pocket_blocked,4,199.520000,pallet_absent,1,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,0,face_width_not_pallet_sized,6,170,1.000000,,,,,,,,0.011781,0.067966,-0.000000,199.542000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.062656
staging,staging,pocket_blocked,5,199.586000,pallet_absent,1,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,0,face_width_not_pallet_sized,6,171,1.000000,,,,,,,,0.011386,0.069828,-0.000000,199.614000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.060754
staging,staging,pocket_blocked,6,199.652000,pallet_absent,1,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,0,face_width_not_pallet_sized,6,169,1.000000,,,,,,,,0.011681,0.064925,-0.000000,199.670000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.061749
staging,staging,pocket_blocked,7,199.718000,pallet_absent,1,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,0,face_width_not_pallet_sized,6,170,1.000000,,,,,,,,0.012092,0.066844,-0.000000,199.736000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.061660
staging,staging,pocket_blocked,8,199.784000,pallet_absent,1,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,0,face_width_not_pallet_sized,6,169,1.000000,,,,,,,,0.014815,0.065764,-0.000000,199.812000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.061030
staging,staging,pocket_blocked,9,199.850000,pocket_blocked,1,1,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,6,1986,0.625616,212,313,204,221,0.708961,0.119330,-0.004622,0.012151,0.061284,-0.000000,199.868000,0,,,,,,pocket_blocked,1,1,,0.708961,-0.004622,0.063261
staging,staging,pocket_blocked,10,199.916000,pocket_blocked,1,1,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,6,1987,0.637562,212,313,204,221,0.708985,0.119334,0.000276,0.015130,0.063842,-0.000000,199.946000,0,,,,,,pocket_blocked,1,1,,0.708985,0.000276,0.060845
staging,staging,pocket_blocked,11,199.982000,pocket_blocked,1,1,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,6,1983,0.640264,212,341,204,221,0.905586,0.119341,0.002185,0.012498,0.058764,-0.000000,200.000000,0,,,,,,pocket_blocked,1,1,,0.905586,0.002185,0.064295
staging,staging,pocket_blocked,12,200.048000,pallet_absent,1,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,0,face_width_not_pallet_sized,6,169,1.000000,,,,,,,,0.012201,0.069098,-0.000000,200.078000,0,271.892773,87.006717,3.105670,2.818102,0,pallet_absent,1,0,face_height_not_pallet_sized,,,0.051111
staging,staging,pocket_blocked,13,200.114000,pallet_absent,1,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,0,face_width_not_pallet_sized,6,168,1.000000,,,,,,,,0.015301,0.065961,-0.000000,200.144000,0,271.891769,87.006985,3.105596,2.818035,0,pallet_absent,1,0,face_height_not_pallet_sized,,,0.048040
staging,staging,pocket_blocked,14,200.180000,pallet_absent,1,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,0,face_width_not_pallet_sized,6,170,1.000000,,,,,,,,0.011117,0.070062,-0.000000,200.208000,0,271.892044,87.008009,3.105545,2.817993,0,pallet_absent,1,0,face_height_not_pallet_sized,,,0.053139
staging,staging,pocket_blocked,15,200.246000,pallet_absent,1,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,0,face_width_not_pallet_sized,6,168,1.000000,,,,,,,,0.011869,0.070329,-0.000000,200.264000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.061891
staging,staging,pocket_blocked,16,200.312000,pallet_absent,1,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,0,face_width_not_pallet_sized,6,169,1.000000,,,,,,,,0.012398,0.065183,-0.000000,200.330000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.063478
staging,staging,pocket_blocked,17,200.378000,pallet_absent,1,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,0,face_width_not_pallet_sized,6,170,1.000000,,,,,,,,0.011905,0.069345,-0.000000,200.406000,0,271.891755,87.007757,3.105482,2.817935,0,pallet_absent,1,0,face_height_not_pallet_sized,,,0.050246
staging,staging,pocket_blocked,18,200.444000,pallet_absent,1,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,0,face_width_not_pallet_sized,6,169,1.000000,,,,,,,,0.015443,0.065429,-0.000000,200.462000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.063078
staging,staging,pocket_blocked,19,200.510000,pallet_absent,1,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,0,face_width_not_pallet_sized,6,168,1.000000,,,,,,,,0.015469,0.067233,-0.000000,200.526000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.062604
staging,staging,pocket_blocked,20,200.576000,pallet_absent,1,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,0,face_width_not_pallet_sized,6,168,1.000000,,,,,,,,0.016657,0.066073,-0.000000,200.594000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.060619
staging,staging,pocket_blocked,21,200.642000,pallet_absent,1,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,0,face_width_not_pallet_sized,6,169,1.000000,,,,,,,,0.014065,0.065540,-0.000000,200.658000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.059029
staging,staging,pocket_blocked,22,200.708000,pallet_absent,1,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,0,face_width_not_pallet_sized,6,170,1.000000,,,,,,,,0.015820,0.065288,-0.000000,200.736000,0,271.892531,87.007658,3.105549,2.817996,0,pallet_absent,1,0,face_height_not_pallet_sized,,,0.049733
staging,staging,pocket_blocked,23,200.774000,pallet_absent,1,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,0,face_width_not_pallet_sized,6,169,1.000000,,,,,,,,0.011803,0.070420,-0.000000,200.802000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.063663
staging,staging,pocket_blocked,24,200.840000,pallet_absent,1,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,0,face_width_not_pallet_sized,6,170,1.000000,,,,,,,,0.012386,0.070543,-0.000000,200.868000,0,271.892460,87.007366,3.105494,2.817944,0,pallet_absent,1,0,face_height_not_pallet_sized,,,0.051522
staging,staging,pocket_blocked,25,200.906000,pallet_absent,1,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,0,face_width_not_pallet_sized,6,170,1.000000,,,,,,,,0.012185,0.069263,-0.000000,200.924000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.064563
staging,staging,pocket_blocked,26,200.972000,pallet_absent,1,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,0,face_width_not_pallet_sized,6,169,1.000000,,,,,,,,0.012433,0.066990,-0.000000,201.000000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.064125
staging,staging,pocket_blocked,27,201.038000,pallet_absent,1,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,0,face_width_not_pallet_sized,6,170,1.000000,,,,,,,,0.011244,0.075787,-0.000000,201.056000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.066046
staging,staging,pocket_blocked,28,201.104000,pallet_absent,1,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,0,face_width_not_pallet_sized,6,169,1.000000,,,,,,,,0.012774,0.063998,-0.000000,201.122000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.063589
staging,staging,pocket_blocked,29,201.170000,pocket_blocked,1,1,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,6,1984,0.637562,212,313,204,221,0.709105,0.119354,-0.000601,0.011759,0.062680,-0.000000,201.186000,0,,,,,,pocket_blocked,1,1,,0.709105,-0.000601,0.065832
staging,staging,stringer_in_path,0,220.904000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,7,1728,0.973988,182,347,202,213,1.202534,0.080169,-0.002487,0.013778,0.062097,-0.000000,216.282000,1,,,,,,none,0,1,,1.202534,-0.002487,0.000002
staging,staging,stringer_in_path,1,220.970000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,7,1726,0.974432,182,347,202,213,1.202566,0.080171,0.000442,0.014475,0.063896,-0.000000,221.172000,0,,,,,,none,0,1,,1.202566,0.000442,0.061977
staging,staging,stringer_in_path,2,221.036000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,7,1728,0.977591,182,347,202,213,1.203040,0.080203,0.001238,0.012764,0.064626,-0.000000,221.174000,0,,,,,,none,0,1,,1.203040,0.001238,0.063467
staging,staging,stringer_in_path,3,221.102000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,7,1725,0.977401,182,347,202,213,1.202591,0.080173,-0.002446,0.013114,0.058682,-0.000000,221.176000,0,,,,,,none,0,1,,1.202591,-0.002446,0.062753
staging,staging,stringer_in_path,4,221.168000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,7,1727,0.974359,182,347,202,213,1.202635,0.080176,-0.000652,0.011295,0.061335,-0.000000,221.178000,0,,,,,,none,0,1,,1.202635,-0.000652,0.063229
staging,staging,stringer_in_path,5,221.234000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,7,1727,0.977401,182,347,202,213,1.202304,0.080154,-0.002032,0.012799,0.063017,-0.000000,221.262000,0,271.891667,87.007705,3.105506,2.817956,0,pallet_absent,1,0,face_height_not_pallet_sized,,,0.051113
staging,staging,stringer_in_path,6,221.300000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,7,1729,0.972222,182,347,202,213,1.202433,0.080162,-0.000429,0.013359,0.062680,-0.000000,221.318000,0,,,,,,none,0,1,,1.202433,-0.000429,0.067109
staging,staging,stringer_in_path,7,221.366000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,7,1727,0.980000,182,347,202,213,1.202345,0.080156,-0.001890,0.013368,0.066088,-0.000000,221.394000,0,271.890694,87.009736,3.105275,2.817753,0,pallet_absent,1,0,face_height_not_pallet_sized,,,0.050854
staging,staging,stringer_in_path,8,221.432000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,7,1729,0.974576,182,347,202,213,1.202524,0.080168,-0.001487,0.014172,0.060453,-0.000000,221.450000,0,,,,,,none,0,1,,1.202524,-0.001487,0.061819
staging,staging,stringer_in_path,9,221.498000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,7,1730,0.977654,182,347,202,213,1.202473,0.080165,0.000337,0.011049,0.064097,-0.000000,221.514000,0,,,,,,none,0,1,,1.202473,0.000337,0.068295
staging,staging,stringer_in_path,10,221.564000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,7,1726,0.980114,182,347,202,213,1.202712,0.080181,-0.001233,0.011800,0.064405,-0.000000,221.580000,0,,,,,,none,0,1,,1.202712,-0.001233,0.072138
staging,staging,stringer_in_path,11,221.630000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,7,1728,0.977077,182,347,202,213,1.202136,0.080142,-0.002222,0.012293,0.061564,-0.000000,221.646000,0,,,,,,none,0,1,,1.202136,-0.002222,0.066439
staging,staging,stringer_in_path,12,221.696000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,7,1732,0.974790,182,347,202,213,1.202405,0.080160,-0.000396,0.011247,0.062090,-0.000000,221.724000,0,271.892503,87.008031,3.105421,2.817881,0,pallet_absent,1,0,face_height_not_pallet_sized,,,0.047992
staging,staging,stringer_in_path,13,221.762000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,7,1731,0.977961,182,347,202,213,1.202757,0.080184,-0.001722,0.010877,0.060758,-0.000000,221.778000,0,,,,,,none,0,1,,1.202757,-0.001722,0.062600
